security_code,security_name,exchange,board,industry,listing_date,round1_attention_class,round1_attention_reason,round1_note,round1_reviewed_at_utc,prior_final_decision,prior_watch_selection_route,prior_decision_reason,prior_quality_tier,prior_strategy_tag,prior_tier_reason,prior_valuation_tier,prior_valuation_reason,prior_core_pool_eligible,decision_log_entries,decision_log_last_at_utc
000404,长虹华意,SZSE,main_board,C 制造业,1996-06-19,boundary_pending,2026H1 中报复核（2026-08-23）：营收 58.09 亿(-12.4%)、归母 2.51 亿(-2.6%)、ROE 5.7%（25H1 6.2%）、毛利 14.3%（25H1 12.7%）——三重门槛为年度口径（营收≥30亿且毛利≥35%且八年回报），H1 不改变判定；维持 boundary_pending。前判（2025年报+2026Q1，2026-08-10）：营收 117.8亿、毛利 13.8%；ROE18-25 2/1/4/5/7/10/11/12，近三年中位 11.3%、最低 0.9%——回报结构本身成立，但规模或毛利未达逐家深判门槛,高端化/盈利提升,2026-08-23T00:00:00+00:00,watch,boundary_judged_watch,"Retained. 长虹华意: Boundary watch: refrigerator compressors have scale, manufacturing learning, and global appliance-customer qualification. The business is lower-margin and more cyclical than direct-watch leaders, so boundary only. triage 65.26; moat 65.83; technology 67.56; market 82.89; quality 47.64; governance 66.79. Special dimension: 制冷压缩机规模平台.",,,,,,,1,
000407,胜利股份,SZSE,main_board,D 水电煤气,1996-07-03,boundary_pending,2026H1 中报复核（2026-08-23）：营收 20.03 亿(-7.2%)、归母 1.01 亿(+13.7%)、ROE 3.3%（25H1 3.0%）、毛利 13.5%（25H1 15.5%）——H1 ROE 折年约 6.5% 仍低于 10%，回报不足结论不变；维持 boundary_pending。前判（2025年报+2026Q1，2026-08-10）：营收 41.7亿、毛利 16.3%；ROE18-25 5/6/6/4/6/5/4/5，近三年中位 5.1%,无重大变化则维持,2026-08-23T00:00:00+00:00,,,,,,,,,,0,
000408,藏格矿业,SZSE,main_board,C 制造业,1996-06-28,worth_attention,2026H1 中报核对（2026-08-23）：营收 20.65 亿(+23.0%)、归母 36.38 亿(+102.1%)、ROE 21.2%（25H1 12.3%）、毛利 66.7%（25H1 56.7%）；与 07 月预告「预增」一致（预告 97~108%，实际 102%）——载体未见破坏，维持 worth_attention。前判（2025年报+26Q1+中报预告，2026-08-09）：察尔汗盐湖钾肥+锂+参股巨龙铜矿，25年报 ROE24.7%、**毛利59.2%**；卤水提钾成本处全球低位、锂盐副产成本极低，巨龙铜矿权益提供第二支柱；前瞻侵蚀：与盐湖股份共享同一盐湖但采矿权面积小、历史信披曾受监管关注,防4 资源三要素齐备；毛利率对照盐湖股份验证成本领先,2026-08-23T00:00:00+00:00,watch,boundary_judged_watch,Revised to watch after reviewer challenge. In a lithium-only comparison Zangge is weaker than Salt Lake; however at listed-company level it combines potash cash flow; salt-lake lithium optionality; a material Julong Copper stake whose 2025 investment income dominated profit; and Zijin's new controlling-shareholder role. This cross-resource package is hard to replicate and deserves observation while risks from copper price beta; equity-method earnings; and less direct operating control than Zijin must be tracked.,L2,F-垄断资源型,,高估,H1预告+97-108%兑现强劲，巨龙二期+锂回升+紫金整合的成长路径真实；但PE-TTM 23.2/PB7.11处5年56%/78%分位，市值已计入利润翻倍的大半；利润以巨龙权益法收益为主、现金转化滞后（PCF56.7），分红能力受限。中枢PE约12-13x无折扣，F档定中性。,yes,227,2026-08-23T21:38:14+00:00
000409,云鼎科技,SZSE,main_board,I 信息技术,1996-06-27,boundary_pending,营收 15.3亿、毛利 30.5%；ROE18-25 5/-58/13/4/4/4/6/5，近三年中位 5.3%,转型兑现,2026-08-10T00:00:00+00:00,watch,boundary_judged_watch,"Retained after boundary review. 云鼎科技: Boundary watch: mining industrial internet, satellite/navigation terminals, smart control, and resource-industry digitalization create a hard-domain software niche. Mixed resource and engineering exposure keeps it boundary. triage 65.08; moat 60.76; technology 65.17; market 66.89; quality 68.59; governance 67.11. Special dimension: 煤矿工业互联网与北斗/卫星能力.",,,,,,,1,
000410,沈阳机床,SZSE,main_board,C 制造业,1996-07-18,boundary_pending,数控机床，破产重整后毛利14.4%、ROE-0.3%,重整后竞争力重建验证后复核,2026-08-09T00:00:00+00:00,watch,boundary_judged_watch,Retained after boundary review. 沈阳机床: historic national machine-tool platform under central SOE restructuring; watch for capability recovery but cap conviction for past weakness. triage 61.27; moat 62.47; technology 63.53; market 73.30; quality 44.79; governance 68.84.,,,,,,,1,
000411,英特集团,SZSE,main_board,F 批发零售,1996-07-16,boundary_pending,营收 336.8亿、毛利 7.0%；ROE18-25 11/12/10/9/11/14/12/10，近三年中位 11.9%、最低 9.0%——回报结构本身成立，但规模或毛利未达逐家深判门槛,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
000415,渤海租赁,SZSE,main_board,L 商务服务,1996-07-16,boundary_pending,2026H1 中报核对（2026-08-23）：营收 236.63 亿(-16.9%)、归母 32.04 亿(+258.7%)、ROE 10.6%（25H1 -6.7%）、毛利 33.6%（25H1 28.2%）；与 07 月预告「扭亏」一致（预告 249~278%，实际 259%）——规制回报/不可判结论不变；维持 boundary_pending。前判（2025年报+26Q1+中报预告，2026-08-09）：飞机租赁，25年报亏损，回报由利率与资产周期决定,去杠杆/治理理顺,2026-08-23T00:00:00+00:00,watch,boundary_judged_watch,"Retained after boundary review. 渤海租赁: large global leasing platform with Avolon aircraft leasing scale, retained with leverage and aviation-cycle discount triage 63.59; moat 80.00; technology 45.00; market 77.83; quality 61.97; governance 68.33.",,,,,,,1,
000417,合百集团,SZSE,main_board,F 批发零售,1996-08-12,boundary_pending,安徽区域百货零售，25年报 ROE3.4%,无重大变化则维持,2026-08-09T00:00:00+00:00,,,,,,,,,,0,
000419,通程控股,SZSE,main_board,F 批发零售,1996-08-16,boundary_pending,2026H1 中报复核（2026-08-23）：营收 8.53 亿(-17.5%)、归母 0.74 亿(-11.6%)、ROE 2.2%（25H1 2.4%）、毛利 25.9%（25H1 22.2%）——H1 ROE 折年约 4.3% 仍低于 10%，回报不足结论不变；维持 boundary_pending。前判（2025年报+2026Q1，2026-08-10）：营收 19.6亿、毛利 22.6%；ROE18-25 6/6/6/5/5/4/5/4，近三年中位 4.2%,无重大变化则维持,2026-08-23T00:00:00+00:00,,,,,,,,,,0,
000420,吉林化纤,SZSE,main_board,C 制造业,1996-08-02,boundary_pending,营收 54.3亿、毛利 10.5%；ROE18-25 5/3/-8/-4/-3/1/1/1，其中 3 年为负,碳纤维溢价验证后复核,2026-08-10T00:00:00+00:00,watch,boundary_judged_watch,"Watch. 吉林化纤: retained for acrylic, bamboo, carbon-fiber precursor/composite and high-performance-fiber optionality beyond ordinary viscose. triage 47.82; moat 44.00; technology 47.00; market 55.50; quality 54.00; governance 65.00.",,,,,,,1,
000421,南京公用,SZSE,main_board,D 水电煤气,1996-08-06,boundary_pending,燃气与公用事业，价格受管制,无重大变化则维持,2026-08-09T00:00:00+00:00,,,,,,,,,,0,
000422,湖北宜化,SZSE,main_board,C 制造业,1996-08-15,boundary_pending,2026H1 中报复核（2026-08-23）：营收 133.92 亿(+11.6%)、归母 3.19 亿(-19.9%)、ROE 5.2%（25H1 7.3%）、毛利 14.3%（25H1 18.8%）——H1 ROE 5.2%（25H1 7.3%），多年 ROE 结构结论不变；维持 boundary_pending。前判（2025年报+2026Q1，2026-08-10）：营收 256.5亿、毛利 18.1%；ROE18-25 30/17/47/116/61/15/13/14，由前期中位 47.5% 降至近三年 14.4%（留存 30%）,无重大变化则维持,2026-08-23T00:00:00+00:00,,,,,,,,,,0,
000423,东阿阿胶,SZSE,main_board,C 制造业,1996-07-29,worth_attention,2026H1 中报复核（2026-08-23）：营收 31.55 亿(+3.4%)、归母 8.60 亿(+5.7%)、ROE 8.1%（25H1 7.7%）、毛利 74.8%（25H1 73.1%）——载体未见破坏，维持 worth_attention。前判（2025年报+2026Q1，2026-08-09）：L2 层，多年 ROE 结构稳定或上升，2025年报与2026Q1 未见护城河损坏,防3.1 ROE 检验通过；维持在池,2026-08-23T00:00:00+00:00,watch,direct_watch,"Retained. 东阿阿胶: Donkey-hide gelatin category leader with brand, raw-material control, and gift/healthcare mindshare; retained despite demand cyclicality. triage 68.08; moat 60.91; technology 70.56; market 74.94; quality 74.09; governance 69.03.",L2,A-DCF/现金流复利型,,中性,PE-TTM 16.92处5年0.8%分位，近乎全额分红下股息率约5.5%，FCF收益率8.8%，即使按5%保守增长预期年化约21%，安全边际充分。品类垄断（驴皮资源+品牌心智）+华润治理改善+复价周期健康，FY2025+11.7%验证增长；2026Q1增速回落至+7.1%为主要瑕疵，但极端保守假设下仍≥12%，定低估。,yes,308,2026-08-23T21:38:14+00:00
000425,徐工机械,SZSE,main_board,C 制造业,1996-08-28,worth_attention,L2 层，多年 ROE 结构稳定或上升，2025年报与2026Q1 未见护城河损坏,防3.1 ROE 检验通过；维持在池,2026-08-09T00:00:00+00:00,watch,direct_watch,"Retained. 徐工机械: China construction-machinery leader and global top-tier platform with broad product lines, scale, and export competitiveness. triage 58.77; moat 55.00; technology 58.00; market 75.65; quality 52.00; governance 66.80.",L2,C-GARP成长型,,中性,工程机械上行周期的beta与三一一致，但徐工的验证与质量均弱一档：Q1'26归母仅+0.9%（三一扣非虽负但FY25+54%动能强）、净利率6.6%、应收/回款质量偏弱，PB处自身69.4%分位无折扣。表观PEG约0.5依赖未验证的26E+27%。定中性；季度增速兑现后上调复核。L3层级下不入池。,yes,230,2026-08-23T21:38:14+00:00
000426,兴业银锡,SZSE,main_board,B 采矿业,1996-08-28,worth_attention,银漫矿业为国内最大单体银矿之一（银铅锌锡多金属），25年报 ROE19.6%、**毛利57.6%**，矿石品位高使成本处行业低位；锡与银均属稀缺小金属；前瞻侵蚀：单一矿山依赖度高、金属价格周期、安全生产历史需持续关注,防4 资源三要素齐备（稀缺+低成本已由毛利率验证+储量规模足）,2026-08-09T00:00:00+00:00,watch,direct_watch,"Retained. 兴业银锡: silver-tin resource company with multiple mining rights and world-class silver-tin deposits, better judged by scarce resource position than by lead-zinc label. triage 51.11; moat 44.00; technology 49.33; market 61.50; quality 61.67; governance 69.00.",L2,F 资源NAV型,,高估,,yes,101,2026-08-23T21:38:14+00:00
000428,华天酒店,SZSE,main_board,H 住宿餐饮,1996-08-08,boundary_pending,酒店经营，毛利8.6%、ROE-14.5%,无重大变化则维持,2026-08-09T00:00:00+00:00,,,,,,,,,,0,
000429,粤高速Ａ,SZSE,main_board,G 运输仓储,1998-02-20,boundary_pending,广东高速公路，毛利 64.5%；ROE18-25 19/14/8/20/14/17/16/17,基础设施垄断口径校准,2026-08-10T00:00:00+00:00,watch,direct_watch,"Retained. 粤高速Ａ: Direct watch: Guangdong expressway assets sit in one of China's strongest traffic and economic regions. Route quality, traffic density, and cash-flow durability justify direct watch. triage 67.09; moat 81.00; technology 43.86; market 73.60; quality 82.10; governance 68.40. Special dimension: 广东优质路产.",,,,,,,1,
000430,ST张家界,SZSE,main_board,N 公共环保,1996-08-29,boundary_pending,2026H1 中报核对（2026-08-23）：营收 2.12 亿(+9.3%)、归母 3.08 亿(+1026.8%)、ROE 20.9%（25H1 -12.2%）、毛利 21.9%（25H1 13.4%）；与 07 月预告「扭亏」一致（预告 996~1032%，实际 1027%）——H1 折年营收约 4.2 亿／ROE 20.9% 越过 A 层排队线，但排队口径为 2025 年报年度值，C→A 按年报重排；规制回报/不可判结论不变；ST 风险警示在身；维持 boundary_pending，2026 年报后按 A 层复判。前判（2025年报+26Q1+中报预告，2026-08-09）：张家界景区索道与旅游，毛利17.3%但ROE-4677%系净资产近乎耗尽,重整落地+景区主业回归,2026-08-23T00:00:00+00:00,,,,,,,,,,0,
000488,ST晨鸣,SZSE,main_board,C 制造业,2000-11-20,garbage,造纸，营收由330亿崩至62亿(-81%)、2023-2025连亏累计约-170亿、25年毛利率-39.0%；峰值期ROE也仅15.8%的周期中游，无护城河可言,多年掏空/结构性绝望行业: 营收三年下滑81%、连续三年亏损累计约170亿、毛利率转负，主业已实质停摆,2026-08-09T00:00:00+00:00,,,,,,,,,,0,
000498,山东路桥,SZSE,main_board,E 建筑业,1997-06-09,boundary_pending,营收 685.7亿、毛利 14.4%；ROE18-25 7/8/16/24/20/14/13/12，近三年中位 13.5%、最低 7.4%——回报结构本身成立，但规模或毛利未达逐家深判门槛,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
000501,武商集团,SZSE,main_board,F 批发零售,1992-11-20,boundary_pending,营收 60.8亿、毛利 50.4%；ROE18-25 14/14/6/7/3/2/2/2，近三年中位 1.9%,梦时代爬坡+盈利中枢验证,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
000503,国新健康,SZSE,main_board,I 信息技术,1992-11-30,boundary_pending,医保控费信息化，毛利21.2%但ROE-33.4%,盈利转正,2026-08-09T00:00:00+00:00,,,,,,,,,,0,
000504,*ST生物,SZSE,main_board,M 科研服务,1992-12-08,boundary_pending,医药与生物制品，营收仅4.2亿、ROE11.5%,重整或主业重建,2026-08-09T00:00:00+00:00,,,,,,,,,,0,
000505,京粮控股,SZSE,main_board,C 制造业,1992-12-21,boundary_pending,营收 78.6亿、毛利 4.5%；ROE18-25 8/6/7/7/5/3/1/-9，近三年中位 0.8%,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
000506,招金黄金,SZSE,main_board,B 采矿业,1993-03-12,boundary_pending,2026H1 中报核对（2026-08-23）：营收 3.63 亿(+85.1%)、归母 2.27 亿(+407.4%)、ROE 28.3%（25H1 7.8%）、毛利 55.9%（25H1 43.7%）；与 07 月预告「预增」一致（预告 347~437%，实际 407%）——H1 +85%/+407%、ROE 28.3% 为金价，营收 3.6 亿规模/储量要素缺；维持 boundary_pending。前判（2025年报+26Q1+中报预告，2026-08-09）：黄金，毛利40.2%、ROE25.9%；但营收仅5.3亿，储量规模远不足,重组资产明确后按资源NAV复核,2026-08-23T00:00:00+00:00,,,,,,,,,,0,
000507,珠海港,SZSE,main_board,G 运输仓储,1993-03-26,boundary_pending,营收 43.9亿、毛利 27.4%；ROE18-25 6/5/4/7/5/4/5/4，近三年中位 4.3%,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
000509,华塑控股,SZSE,main_board,C 制造业,1993-05-07,boundary_pending,塑料建材与医疗服务，毛利6.7%、ROE-8.3%,注入实质资产后复核,2026-08-09T00:00:00+00:00,,,,,,,,,,0,
000510,新金路,SZSE,main_board,C 制造业,1993-05-07,boundary_pending,PVC与烧碱，毛利10.2%、ROE-19.0%,无重大变化则维持,2026-08-09T00:00:00+00:00,,,,,,,,,,0,
000513,丽珠集团,SZSE,main_board,C 制造业,1993-10-28,boundary_pending,2026H1 中报复核（2026-08-23）：营收 50.00 亿(-20.3%)、归母 9.32 亿(-27.2%)、ROE 6.6%（25H1 9.1%）、毛利 61.3%（25H1 66.0%）——位置与回报结构结论不变；维持 boundary_pending。前判（2025年报+2026Q1，2026-08-10）：化学制剂与原料药，毛利 65.9%、八年 ROE 10.2~15%；ROE18-25 10/12/15/14/14/14/14/15,核心品种/生物药兑现,2026-08-23T00:00:00+00:00,watch,direct_watch,Retained. 丽珠集团: Integrated prescription-drug and biologic/diagnostic platform with strong specialty franchises and operating discipline; retained as a balanced pharma platform. triage 68.92; moat 67.19; technology 70.59; market 75.99; quality 67.84; governance 67.35.,,,,,,,1,
000514,渝 开 发,SZSE,main_board,K 房地产,1993-07-12,boundary_pending,地产开发，ROE0.2%，中报首亏,行业出清后格局复核,2026-08-09T00:00:00+00:00,,,,,,,,,,0,
000516,国际医学,SZSE,main_board,Q 卫生,1993-08-09,boundary_pending,2026H1 中报核对（2026-08-23）：营收 20.32 亿(-0.1%)、归母 -0.65 亿(+60.4%)、ROE -2.0%（25H1 -4.6%）、毛利 12.6%（25H1 7.8%）；与 07 月预告「减亏」一致（预告 60~62%，实际 60%）——位置与回报结构结论不变；维持 boundary_pending。前判（2025年报+26Q1+中报预告，2026-08-09）：民营综合医院，毛利8.3%、ROE-9.0%，重资产爬坡期长,盈亏平衡+运营合规验证,2026-08-23T00:00:00+00:00,,,,,,,,,,0,
000517,荣安地产,SZSE,main_board,K 房地产,1993-08-06,boundary_pending,地产开发，净利-11.5亿、ROE-21.8%,行业出清后格局复核,2026-08-09T00:00:00+00:00,,,,,,,,,,0,
000518,*ST四环,SZSE,main_board,C 制造业,1993-09-08,boundary_pending,2026H1 中报核对（2026-08-23）：营收 1.11 亿(-39.1%)、归母 -0.26 亿(-155.8%)、ROE -8.0%（25H1 -2.8%）、毛利 20.6%（25H1 34.7%）；与 07 月预告「增亏」一致（预告 -197~-108%，实际 -156%）——位置与回报结构结论不变；维持 boundary_pending。前判（2025年报+26Q1+中报预告，2026-08-09）：生物制药，毛利37.3%但ROE-10.5%,,2026-08-23T00:00:00+00:00,,,,,,,,,,1,2026-07-10T09:34:52Z
000519,中兵红箭,SZSE,main_board,C 制造业,1993-10-08,boundary_pending,2026H1 中报核对（2026-08-23）：营收 30.30 亿(+38.2%)、归母 0.37 亿(+191.4%)、ROE 0.4%（25H1 -0.4%）、毛利 18.5%（25H1 18.1%）；与 07 月预告「扭亏」一致（预告 174~211%，实际 191%）——规制回报/不可判结论不变；维持 boundary_pending。前判（2025年报+26Q1+中报预告，2026-08-09）：军工弹药+人造金刚石，25年报 ROE0.4%；军品审价+培育钻石价格崩塌双压,金刚石价格企稳与军品恢复后复核,2026-08-23T00:00:00+00:00,watch,boundary_judged_watch,"Watch. 中兵红箭: 中兵红箭 has superhard-material and defense-related exposure. Lab-diamond cycles reduce quality, but military/industrial material optionality supports boundary retention. triage 51.55; moat 48.57; technology 52.22; market 68.02; quality 50.78; governance 66.57.",,,,,,,1,
