market_type,market_label,security_code,security_name,listed_company_name,exchange,industry,peer_groups,final_decision,watch_selection_route,decision_sources,prior_preliminary_attention,decision_reason,capability_assessment,calibrated_standard_implication,triage_score,triage_decision,business_moat_score,technology_barrier_score,market_position_score,business_quality_score,operating_quality_score,industry_outlook_score,governance_risk_score,cyclicality_profile,compounding_profile,source_urls,decided_at_utc,source_decision_files
A_SHARE,A股,300003,乐普医疗,乐普医疗,SZSE,C 制造业,医药生物-医疗器械-医疗器械,watch,direct_watch,analyst_company_by_company_review,advance_to_deep_review,"Retained. 乐普医疗: Cardiovascular device platform with stents, pacing, structural heart, and electrophysiology exposure; retained despite policy pressure because accumulated clinical/product capability is not generic. triage 72.89; moat 69.38; technology 80.52; market 84.26; quality 67.62; governance 67.81.","Cardiovascular device platform with stents, pacing, structural heart, and electrophysiology exposure; retained despite policy pressure because accumulated clinical/product capability is not generic.","Retain device companies when clinical workflow, registration, consumable recurrence, brand/channel, and product engineering create durable barriers.",72.89,advance_to_deep_review,69.38,80.52,84.26,67.62,51.10,70.00,67.81,defensive_growth_with_policy_risk,innovation_or_brand_compounding,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300003;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300003.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300003.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00,data/processed/a_share_medical_device_remaining_peer_group_decisions.csv
A_SHARE,A股,600552,凯盛科技,凯盛科技股份有限公司,SSE,制造业,电子设备-电子器件-显示器件,watch,boundary_judged_watch,analyst_company_by_company_review,advance_to_deep_review,"Retained after boundary review. 凯盛科技: Boundary watch: ITO glass, coated glass, cover glass, flexible films, display modules, precision ceramics, and electronic powders give it a display-materials platform angle. Business breadth and product leadership are less clean than direct leaders. triage 72.78; moat 67.81; technology 83.88; market 77.62; quality 65.94; governance 67.88. Special dimension: 显示材料/盖板玻璃/柔性薄膜.","Boundary watch: ITO glass, coated glass, cover glass, flexible films, display modules, precision ceramics, and electronic powders give it a display-materials platform angle. Business breadth and product leadership are less clean than direct leaders.","Boundary retention requires a differentiated display-material, optical-film, AMOLED, microdisplay, display-equipment, touch/coating, or micro/nano optical process niche not already fully covered by stronger retained peers.",72.78,advance_to_deep_review,67.81,83.88,77.62,65.94,56.06,72.00,67.88,cyclical_structural_growth,innovation_compounding,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600552;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600552.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600552.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:34:04+00:00,data/processed/a_share_display_devices_peer_group_decisions.csv
A_SHARE,A股,688484,南芯科技,上海南芯半导体科技股份有限公司,SSE,信息传输、软件和信息技术服务业,电子设备-半导体-集成电路,watch,boundary_judged_watch,analyst_company_by_company_review,advance_to_deep_review,Retained after boundary review. 南芯科技: Power-management and charge-management IC specialist; retained as a high-quality analog/power niche. triage 72.78; moat 69.94; technology 82.69; market 73.39; quality 62.08; governance 69.37.,Power-management and charge-management IC specialist; retained as a high-quality analog/power niche.,"Boundary IC retention requires a distinct foundry, packaging, analog, RF, image, memory, interface, GPU, FPGA, or communications-chip niche not already covered by stronger peers.",72.78,advance_to_deep_review,69.94,82.69,73.39,62.08,50.51,78.00,69.37,low_to_moderate_cyclicality,compound_growth,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688484;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688484.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688484.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00,data/processed/a_share_integrated_circuit_peer_group_decisions.csv
A_SHARE,A股,301269,华大九天,华大九天,SZSE,I 信息技术,信息技术-计算机软件-行业应用软件,watch,direct_watch,analyst_company_by_company_review,advance_to_deep_review,"Retained. 华大九天: Domestic EDA platform anchor; EDA tool chains, foundry/design-house validation, and IP accumulation are hard barriers that capital cannot quickly copy. triage 72.69; moat 68.74; technology 77.92; market 73.56; quality 71.73; governance 70.59.","Domestic EDA platform anchor; EDA tool chains, foundry/design-house validation, and IP accumulation are hard barriers that capital cannot quickly copy.","Retain software anchors when workflow ownership, customer switching cost, domain data, product depth, or engineering scarcity makes capital-only replication difficult.",72.69,advance_to_deep_review,68.74,77.92,73.56,71.73,59.20,78.00,70.59,low_to_moderate_cyclicality,compound_growth,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301269;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301269.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301269.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00,data/processed/a_share_industry_application_software_peer_group_decisions.csv
A_SHARE,A股,600941,中国移动,中国移动有限公司,SSE,信息传输、软件和信息技术服务业,信息技术-通信运营-通信运营,watch,direct_watch,analyst_company_by_company_review,direct_watch,Watch. 中国移动: 中国移动拥有全国移动网络、频谱、基站、用户规模、政企客户、云和算力基础设施，资本无法短期复制其网络和客户基础，是通信运营组最清晰的直接关注。 triage 72.69; moat 75.00; technology 66.25; market 86.00; quality 62.75; governance 69.75.,中国移动拥有全国移动网络、频谱、基站、用户规模、政企客户、云和算力基础设施，资本无法短期复制其网络和客户基础，是通信运营组最清晰的直接关注。,"Retain leading telecom operators when spectrum, nationwide network, customer scale, and cloud/digital infrastructure compound together.",72.69,advance_to_deep_review,75.00,66.25,86.00,62.75,60.50,78.00,69.75,low_to_moderate_cyclicality,compound_growth,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600941;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600941.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600941.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600941;www.chinamobileltd.com | https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600941;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600941.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600941.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T11:10:53+00:00,data/processed/a_share_telecom_operators_peer_group_decisions.csv
A_SHARE,A股,300602,飞荣达,飞荣达,SZSE,C 制造业,电子设备-电子器件-其他电子器件,watch,boundary_judged_watch,analyst_company_by_company_review,advance_to_deep_review,"Retained after boundary review. 飞荣达: Electromagnetic shielding, thermal-management, and lightweight composite material supplier with global service network and communications/consumer/new-energy application breadth. triage 72.60; moat 68.60; technology 82.19; market 80.70; quality 60.88; governance 67.26.","Electromagnetic shielding, thermal-management, and lightweight composite material supplier with global service network and communications/consumer/new-energy application breadth.","Boundary retention requires a distinct hard-technology niche such as thermal/EMI materials, analog ICs, MEMS, RF connectors, electronic vacuum devices, microwave devices, PMOLED/e-paper, thermoelectrics, portable energy-storage brands, or circuit-protection components.",72.60,advance_to_deep_review,68.60,82.19,80.70,60.88,56.37,72.00,67.26,cyclical_structural_growth,innovation_compounding,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300602;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300602.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300602.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00,data/processed/a_share_other_electronic_devices_peer_group_decisions.csv
A_SHARE,A股,000915,华特达因,华特达因,SZSE,C 制造业,医药生物-化学制药-化学制剂,watch,boundary_judged_watch,analyst_company_by_company_review,advance_to_deep_review,Retained after boundary review. 华特达因: Vitamin D/pediatric nutrition and healthcare product niche with strong brand/product economics; retained narrowly despite category concentration. triage 72.58; moat 69.08; technology 76.76; market 73.34; quality 74.35; governance 71.27.,Vitamin D/pediatric nutrition and healthcare product niche with strong brand/product economics; retained narrowly despite category concentration.,"Boundary pharma retention requires a differentiated specialty franchise, clinical trust, innovation proof, or integrated capability not fully covered by stronger retained peers.",72.58,advance_to_deep_review,69.08,76.76,73.34,74.35,75.32,70.00,71.27,defensive_growth_with_policy_risk,innovation_or_brand_compounding,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000915;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000915.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000915.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00,data/processed/a_share_chemical_formulation_peer_group_decisions.csv
A_SHARE,A股,600588,用友网络,用友网络科技股份有限公司,SSE,信息传输、软件和信息技术服务业,互联网-互联网技术-云服务(含IDC、CDN),watch,direct_watch,analyst_company_by_company_review,advance_to_deep_review,Retained. 用友网络: 企业ERP、财务、人力、供应链、制造和BIP平台厂商，流程嵌入、数据迁移、二次开发、生态伙伴和客户培训形成高切换成本；当前云转型亏损不作为本轮剔除理由。 triage 72.56; moat 72.00; technology 79.75; market 74.50; quality 68.50; governance 69.00.,用友网络不是普通云服务商，而是企业ERP、财务、人力、供应链、制造和BIP平台厂商。企业管理软件具有流程嵌入、数据迁移、二次开发、生态伙伴和客户培训的高切换成本；当前云转型亏损不应掩盖其企业软件装机基础和国产化替代地位。,Retain enterprise-cloud software leaders when workflow ownership,72.56,advance_to_deep_review,72.00,79.75,74.50,68.50,38.25,78.00,69.00,low_to_moderate_cyclicality,compound_growth,switching cost | https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600588;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600588.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600588.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1, product depth,data/processed/a_share_cloud_idc_cdn_peer_group_decisions.csv
A_SHARE,A股,300088,长信科技,长信科技,SZSE,C 制造业,电子设备-电子器件-显示器件,watch,boundary_judged_watch,analyst_company_by_company_review,advance_to_deep_review,"Retained after boundary review. 长信科技: Boundary watch: touch display modules, ultra-thin panels, vacuum optical coating, cover glass, and automotive/display applications provide process know-how and customer validation. Competition and customer bargaining keep it boundary. triage 72.51; moat 69.06; technology 82.06; market 81.88; quality 55.81; governance 69.00. Special dimension: 触控显示与镀膜材料.","Boundary watch: touch display modules, ultra-thin panels, vacuum optical coating, cover glass, and automotive/display applications provide process know-how and customer validation. Competition and customer bargaining keep it boundary.","Boundary retention requires a differentiated display-material, optical-film, AMOLED, microdisplay, display-equipment, touch/coating, or micro/nano optical process niche not already fully covered by stronger retained peers.",72.51,advance_to_deep_review,69.06,82.06,81.88,55.81,55.50,72.00,69.00,cyclical_structural_growth,innovation_compounding,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300088;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300088.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300088.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:34:04+00:00,data/processed/a_share_display_devices_peer_group_decisions.csv
A_SHARE,A股,301275,汉朔科技,汉朔科技,SZSE,C 制造业,信息技术-计算机软件-行业应用软件,watch,boundary_judged_watch,analyst_company_by_company_review,advance_to_deep_review,"Retained after boundary review. 汉朔科技: Electronic shelf-label and retail IoT platform; retained as a boundary case because global ESL deployment, hardware/software integration, and channel experience are not pure software outsourcing. triage 72.46; moat 71.32; technology 72.61; market 84.05; quality 62.12; governance 67.86.","Electronic shelf-label and retail IoT platform; retained as a boundary case because global ESL deployment, hardware/software integration, and channel experience are not pure software outsourcing.",Boundary software companies are retained only when their niche is distinct and not fully covered by a stronger retained platform.,72.46,advance_to_deep_review,71.32,72.61,84.05,62.12,55.61,78.00,67.86,low_to_moderate_cyclicality,compound_growth,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301275;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301275.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301275.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00,data/processed/a_share_industry_application_software_peer_group_decisions.csv
