segment_id,segment_start,segment_end,trading_days,signal_date,security_code,security_name,pv,signal_close,intrinsic_value,ma20,ma60,band_available_at,activation_date,anchor_date,stop_anchor,stop_line,qualification,rank,eligible_count,execution_date,execution_close,price_history_end,target_1y,end_1y,status_1y,end_close_1y,return_1y,target_3y,end_3y,status_3y,end_close_3y,return_3y
35,2010-09-16,2010-09-17,2,2010-09-16,600660,福耀玻璃,1.0041,11.17,11.1247,11.404499999999965,10.521333333333322,2010-08-10,2010-07-27,2010-07-28,9.47516666666666,9.47516666666666,continued_below_ma20,3,4,2010-09-17,11.24,2026-08-07,2011-09-17,2011-09-19,complete,8.9,-0.17012986623297954,2013-09-17,2013-09-17,complete,7.6,-0.20939568408522669
36,2010-09-20,2010-09-20,1,2010-09-20,000933,神火股份,0.8487,19.22,22.6453,20.24249999999999,19.186500000000002,2010-08-06,2010-08-05,2010-08-06,18.899095238095242,18.899095238095242,continued_below_ma20,1,3,2010-09-21,19.1,2026-08-07,2011-09-21,2011-09-21,complete,15.34,0.29609635528485523,2013-09-21,2013-09-23,complete,5.52,-0.5278186483770704
36,2010-09-20,2010-09-20,1,2010-09-20,600660,福耀玻璃,0.996,11.08,11.1247,11.414499999999967,10.591833333333323,2010-08-10,2010-07-27,2010-07-28,9.47516666666666,9.47516666666666,continued_below_ma20,2,3,2010-09-21,11.21,2026-08-07,2011-09-21,2011-09-21,complete,9.37,-0.12396709755352797,2013-09-21,2013-09-23,complete,7.8,-0.18641882735245785
36,2010-09-20,2010-09-20,1,2010-09-20,600309,万华化学,1.005,17.13,17.0441,17.004500000000053,16.097666666666676,2010-08-18,2010-09-01,2010-09-03,16.189333333333348,16.097666666666676,continued,3,3,2010-09-21,17.06,2026-08-07,2011-09-21,2011-09-21,complete,16.9,0.30979711223559026,2013-09-21,2013-09-23,complete,16.55,0.3897906601344019
37,2010-09-21,2010-09-29,4,2010-09-21,000933,神火股份,0.8434,19.1,22.6453,20.19249999999999,19.194,2010-08-06,2010-08-05,2010-08-06,18.899095238095242,18.899095238095242,continued_below_ma20,1,4,2010-09-27,19.8,2026-08-07,2011-09-27,2011-09-27,complete,14.95,0.2184881203489062,2013-09-27,2013-09-27,complete,5.4,-0.5544138430831049
37,2010-09-21,2010-09-29,4,2010-09-21,000651,格力电器,0.942,14.15,15.0207,14.921000000000078,14.368944444444452,2010-08-19,2010-07-28,2010-07-29,13.444333333333354,13.444333333333354,continued_below_ma20,2,4,2010-09-27,14.2,2026-08-07,2011-09-27,2011-09-27,complete,19.95,0.4245972803691027,2013-09-27,2013-09-27,complete,27.27,1.071080568533512
37,2010-09-21,2010-09-29,4,2010-09-21,600309,万华化学,1.0009,17.06,17.0441,17.018500000000053,16.116666666666674,2010-08-18,2010-09-01,2010-09-03,16.189333333333348,16.116666666666674,continued,3,4,2010-09-27,17.57,2026-08-07,2011-09-27,2011-09-27,complete,16.55,0.24543936194337856,2013-09-27,2013-09-27,complete,16.15,0.3168344589344656
38,2010-09-30,2010-10-08,2,2010-09-30,000933,神火股份,0.9053,20.5,22.6453,20.253499999999992,19.4235,2010-08-06,2010-08-05,2010-08-06,18.899095238095242,18.899095238095242,continued,1,4,2010-10-08,22.55,2026-08-07,2011-10-08,2011-10-10,complete,14.36,0.027668845249319673,2013-10-08,2013-10-08,complete,5.63,-0.5920894205785172
38,2010-09-30,2010-10-08,2,2010-09-30,601088,中国神华,0.9316,23.61,25.3441,23.468499999999977,23.317833333333336,2010-08-28,2010-09-30,,,,initial,2,4,2010-10-08,25.8,2026-08-07,2011-10-08,2011-10-10,complete,25.27,0.006355680827931698,2013-10-08,2013-10-08,complete,16.75,-0.26573037921905096
38,2010-09-30,2010-10-08,2,2010-09-30,000651,格力电器,0.944,14.18,15.0207,14.673500000000075,14.498000000000019,2010-08-19,2010-07-28,2010-07-29,13.444333333333354,13.444333333333354,continued_below_ma20,3,4,2010-10-08,14.65,2026-08-07,2011-10-08,2011-10-10,complete,19.73,0.3656110297993793,2013-10-08,2013-10-08,complete,26.44,0.946363835528597
39,2010-10-11,2010-10-11,1,2010-10-11,000651,格力电器,1.0086,15.15,15.0207,14.630000000000074,14.59233333333335,2010-08-19,2010-07-28,2010-07-29,13.444333333333354,13.444333333333354,continued,1,2,2010-10-12,15.0,2026-08-07,2011-10-12,2011-10-12,complete,19.4,0.3114387929693583,2013-10-12,2013-10-14,complete,27.9,1.0059178575763519
39,2010-10-11,2010-10-11,1,2010-10-11,600309,万华化学,1.0449,17.81,17.0441,17.32850000000005,16.43300000000001,2010-08-18,2010-09-01,2010-09-03,16.189333333333348,16.189333333333348,continued,2,2,2010-10-12,19.1,2026-08-07,2011-10-12,2011-10-12,complete,14.53,0.0058392943268379405,2013-10-12,2013-10-14,complete,16.78,0.25860370745974515
39,2010-10-11,2010-10-11,1,2010-10-11,,无合格标的,,,,,,,,,,,,3,2,,,,,,,,,,,,,
40,2010-10-12,2010-10-12,1,2010-10-12,000651,格力电器,0.9986,15.0,15.0207,14.631000000000078,14.624666666666677,2010-08-19,2010-07-28,2010-07-29,13.444333333333354,13.444333333333354,continued,1,1,2010-10-13,16.5,2026-08-07,2011-10-13,2011-10-13,complete,19.46,0.195904353851158,2013-10-13,2013-10-14,complete,27.9,0.8235616887057742
40,2010-10-12,2010-10-12,1,2010-10-12,,无合格标的,,,,,,,,,,,,2,1,,,,,,,,,,,,,
40,2010-10-12,2010-10-12,1,2010-10-12,,无合格标的,,,,,,,,,,,,3,1,,,,,,,,,,,,,
41,2010-10-13,2010-11-02,15,2010-10-13,,无合格标的,,,,,,,,,,,,1,0,,,,,,,,,,,,,
41,2010-10-13,2010-11-02,15,2010-10-13,,无合格标的,,,,,,,,,,,,2,0,,,,,,,,,,,,,
41,2010-10-13,2010-11-02,15,2010-10-13,,无合格标的,,,,,,,,,,,,3,0,,,,,,,,,,,,,
42,2010-11-03,2010-11-03,1,2010-11-03,601088,中国神华,1.0422,28.25,27.1065,28.298499999999976,25.238500000000002,2010-10-30,2010-09-30,2010-10-08,23.396,23.396,continued_below_ma20,1,1,2010-11-04,28.76,2026-08-07,2011-11-04,2011-11-04,complete,27.27,-0.025768376172407237,2013-11-04,2013-11-04,complete,16.4,-0.35506577970058883
42,2010-11-03,2010-11-03,1,2010-11-03,,无合格标的,,,,,,,,,,,,2,1,,,,,,,,,,,,,
42,2010-11-03,2010-11-03,1,2010-11-03,,无合格标的,,,,,,,,,,,,3,1,,,,,,,,,,,,,
43,2010-11-04,2010-11-09,4,2010-11-04,,无合格标的,,,,,,,,,,,,1,0,,,,,,,,,,,,,
43,2010-11-04,2010-11-09,4,2010-11-04,,无合格标的,,,,,,,,,,,,2,0,,,,,,,,,,,,,
43,2010-11-04,2010-11-09,4,2010-11-04,,无合格标的,,,,,,,,,,,,3,0,,,,,,,,,,,,,
44,2010-11-10,2010-11-11,2,2010-11-10,000651,格力电器,1.0416,17.8,17.0892,18.13850000000007,15.941666666666684,2010-10-22,2010-07-28,2010-07-29,13.444333333333354,13.444333333333354,continued_below_ma20,1,1,2010-11-11,17.82,2026-08-07,2011-11-11,2011-11-11,complete,19.39,0.10333568484136202,2013-11-11,2013-11-11,complete,28.81,0.7435554311566883
44,2010-11-10,2010-11-11,2,2010-11-10,,无合格标的,,,,,,,,,,,,2,1,,,,,,,,,,,,,
44,2010-11-10,2010-11-11,2,2010-11-10,,无合格标的,,,,,,,,,,,,3,1,,,,,,,,,,,,,
45,2010-11-12,2010-11-30,13,2010-11-12,000651,格力电器,0.9749,16.66,17.0892,18.210000000000072,16.026500000000013,2010-10-22,2010-07-28,2010-07-29,13.444333333333354,13.444333333333354,continued_below_ma20,1,3,2010-11-15,16.94,2026-08-07,2011-11-15,2011-11-15,complete,19.6,0.17322206067804813,2013-11-15,2013-11-15,complete,29.9,0.9035223604350864
45,2010-11-12,2010-11-30,13,2010-11-12,600660,福耀玻璃,1.0067,12.01,11.9301,13.307499999999967,12.137499999999989,2010-10-26,2010-07-27,2010-07-28,9.47516666666666,9.47516666666666,continued_below_ma20,2,3,2010-11-15,12.24,2026-08-07,2011-11-15,2011-11-15,complete,8.63,-0.26104869997464997,2013-11-15,2013-11-15,complete,8.29,-0.20807325082546213
45,2010-11-12,2010-11-30,13,2010-11-12,601088,中国神华,1.0071,27.3,27.1065,28.957499999999975,25.833000000000002,2010-10-30,2010-09-30,2010-10-08,23.396,23.396,continued_below_ma20,3,3,2010-11-15,26.71,2026-08-07,2011-11-15,2011-11-15,complete,28.44,0.0940109542791201,2013-11-15,2013-11-15,complete,16.23,-0.3127652891184137
46,2010-12-01,2010-12-01,1,2010-12-01,601088,中国神华,0.8906,24.14,27.1065,26.311999999999976,26.039333333333335,2010-10-30,2010-09-30,2010-10-08,23.396,23.396,continued_below_ma20,1,3,2010-12-02,24.19,2026-08-07,2011-12-02,2011-12-02,complete,25.7,0.09159923218617849,2013-12-02,2013-12-02,complete,17.09,-0.2009634430559616
46,2010-12-01,2010-12-01,1,2010-12-01,600309,万华化学,1.0362,18.87,18.211,20.10450000000006,18.98933333333334,2010-10-22,2010-09-01,2010-09-03,16.189333333333348,16.189333333333348,continued_below_ma20,2,3,2010-12-02,18.87,2026-08-07,2011-12-02,2011-12-02,complete,13.11,-0.08139851675139276,2013-12-02,2013-12-02,complete,20.06,0.5229633282182622
46,2010-12-01,2010-12-01,1,2010-12-01,000933,神火股份,1.0402,23.97,23.043,26.021499999999993,24.66466666666667,2010-10-22,2010-08-05,2010-08-06,18.899095238095242,18.899095238095242,continued_below_ma20,3,3,2010-12-02,24.2,2026-08-07,2011-12-02,2011-12-02,complete,11.09,-0.26046032659152085,2013-12-02,2013-12-02,complete,5.29,-0.6428559439257007
47,2010-12-02,2010-12-02,1,2010-12-02,601088,中国神华,0.8924,24.19,27.1065,26.083499999999976,26.036,2010-10-30,2010-09-30,2010-10-08,23.396,23.396,continued_below_ma20,1,3,2010-12-03,24.05,2026-08-07,2011-12-03,2011-12-05,complete,25.58,0.09282702413423727,2013-12-03,2013-12-03,complete,17.12,-0.1949012829727561
47,2010-12-02,2010-12-02,1,2010-12-02,600309,万华化学,1.0362,18.87,18.211,20.03200000000006,19.04000000000001,2010-10-22,2010-09-01,2010-09-03,16.189333333333348,16.189333333333348,continued_below_ma20,2,3,2010-12-03,18.71,2026-08-07,2011-12-03,2011-12-05,complete,13.07,-0.07636974417047149,2013-12-03,2013-12-03,complete,20.09,0.5382841552570654
47,2010-12-02,2010-12-02,1,2010-12-02,000651,格力电器,1.0404,17.78,17.0892,17.303000000000075,16.485333333333344,2010-10-22,2010-07-28,2010-07-29,13.444333333333354,13.444333333333354,continued,3,3,2010-12-03,17.78,2026-08-07,2011-12-03,2011-12-05,complete,17.37,-0.009383363943716194,2013-12-03,2013-12-03,complete,30.88,0.8730343215754595
48,2010-12-03,2010-12-06,2,2010-12-03,600309,万华化学,1.0274,18.71,18.211,19.951000000000057,19.082666666666675,2010-10-22,2010-09-01,2010-09-03,16.189333333333348,16.189333333333348,continued_below_ma20,1,2,2010-12-06,18.87,2026-08-07,2011-12-06,2011-12-06,complete,12.96,-0.09190883120503801,2013-12-06,2013-12-06,complete,20.1,0.526000144426076
48,2010-12-03,2010-12-06,2,2010-12-03,000651,格力电器,1.0404,17.78,17.0892,17.273000000000074,16.528333333333343,2010-10-22,2010-07-28,2010-07-29,13.444333333333354,13.444333333333354,continued,2,2,2010-12-06,17.62,2026-08-07,2011-12-06,2011-12-06,complete,17.45,0.0042158748251437395,2013-12-06,2013-12-06,complete,32.38,0.9818516418391314
48,2010-12-03,2010-12-06,2,2010-12-03,,无合格标的,,,,,,,,,,,,3,2,,,,,,,,,,,,,
49,2010-12-07,2010-12-07,1,2010-12-07,000651,格力电器,1.0334,17.66,17.0892,17.18700000000007,16.60516666666669,2010-10-22,2010-07-28,2010-07-29,13.444333333333354,13.444333333333354,continued,1,1,2010-12-08,17.65,2026-08-07,2011-12-08,2011-12-08,complete,17.0,-0.02334367510532409,2013-12-08,2013-12-09,complete,33.28,1.0334748636918865
49,2010-12-07,2010-12-07,1,2010-12-07,,无合格标的,,,,,,,,,,,,2,1,,,,,,,,,,,,,
49,2010-12-07,2010-12-07,1,2010-12-07,,无合格标的,,,,,,,,,,,,3,1,,,,,,,,,,,,,
50,2010-12-08,2010-12-09,2,2010-12-08,600309,万华化学,1.0318,18.79,18.211,19.466000000000058,19.203500000000005,2010-10-22,2010-09-01,2010-09-03,16.189333333333348,16.189333333333348,continued_below_ma20,1,2,2010-12-09,17.94,2026-08-07,2011-12-09,2011-12-09,complete,12.25,-0.09716164499497049,2013-12-09,2013-12-09,complete,20.06,0.6019129321894434
50,2010-12-08,2010-12-09,2,2010-12-08,000651,格力电器,1.0328,17.65,17.0892,17.17950000000007,16.64966666666669,2010-10-22,2010-07-28,2010-07-29,13.444333333333354,13.444333333333354,continued,2,2,2010-12-09,17.3,2026-08-07,2011-12-09,2011-12-09,complete,16.57,-0.028788177127305636,2013-12-09,2013-12-09,complete,33.28,1.0746145285642656
50,2010-12-08,2010-12-09,2,2010-12-08,,无合格标的,,,,,,,,,,,,3,2,,,,,,,,,,,,,
51,2010-12-10,2010-12-10,1,2010-12-10,000651,格力电器,1.0053,17.18,17.0892,17.17950000000007,16.718833333333357,2010-10-22,2010-07-28,2010-07-29,13.444333333333354,13.444333333333354,continued,1,1,2010-12-13,18.18,2026-08-07,2011-12-13,2011-12-13,complete,16.47,-0.08137708311195135,2013-12-13,2013-12-13,complete,34.29,1.0341070577466986
51,2010-12-10,2010-12-10,1,2010-12-10,,无合格标的,,,,,,,,,,,,2,1,,,,,,,,,,,,,
51,2010-12-10,2010-12-10,1,2010-12-10,,无合格标的,,,,,,,,,,,,3,1,,,,,,,,,,,,,
52,2010-12-13,2010-12-15,3,2010-12-13,,无合格标的,,,,,,,,,,,,1,0,,,,,,,,,,,,,
52,2010-12-13,2010-12-15,3,2010-12-13,,无合格标的,,,,,,,,,,,,2,0,,,,,,,,,,,,,
52,2010-12-13,2010-12-15,3,2010-12-13,,无合格标的,,,,,,,,,,,,3,0,,,,,,,,,,,,,
53,2010-12-16,2010-12-16,1,2010-12-16,000651,格力电器,1.0434,17.83,17.0892,17.51350000000007,16.909500000000023,2010-10-22,2010-07-28,2010-07-29,13.444333333333354,13.444333333333354,continued,1,1,2010-12-17,17.92,2026-08-07,2011-12-17,2011-12-19,complete,16.95,-0.040888159539364755,2013-12-17,2013-12-17,complete,32.29,0.9432569970820233
53,2010-12-16,2010-12-16,1,2010-12-16,,无合格标的,,,,,,,,,,,,2,1,,,,,,,,,,,,,
53,2010-12-16,2010-12-16,1,2010-12-16,,无合格标的,,,,,,,,,,,,3,1,,,,,,,,,,,,,
54,2010-12-17,2010-12-24,6,2010-12-17,,无合格标的,,,,,,,,,,,,1,0,,,,,,,,,,,,,
54,2010-12-17,2010-12-24,6,2010-12-17,,无合格标的,,,,,,,,,,,,2,0,,,,,,,,,,,,,
54,2010-12-17,2010-12-24,6,2010-12-17,,无合格标的,,,,,,,,,,,,3,0,,,,,,,,,,,,,
55,2010-12-27,2010-12-30,4,2010-12-27,000651,格力电器,1.0235,17.49,17.0892,17.89150000000008,17.354166666666686,2010-10-22,2010-07-28,2010-07-29,13.444333333333354,13.444333333333354,continued_below_ma20,1,1,2010-12-28,17.34,2026-08-07,2011-12-28,2011-12-28,complete,16.62,-0.02810470074774718,2013-12-28,2013-12-30,complete,32.41,1.015719691063286
55,2010-12-27,2010-12-30,4,2010-12-27,,无合格标的,,,,,,,,,,,,2,1,,,,,,,,,,,,,
55,2010-12-27,2010-12-30,4,2010-12-27,,无合格标的,,,,,,,,,,,,3,1,,,,,,,,,,,,,
56,2010-12-31,2011-01-06,4,2010-12-31,,无合格标的,,,,,,,,,,,,1,0,,,,,,,,,,,,,
56,2010-12-31,2011-01-06,4,2010-12-31,,无合格标的,,,,,,,,,,,,2,0,,,,,,,,,,,,,
56,2010-12-31,2011-01-06,4,2010-12-31,,无合格标的,,,,,,,,,,,,3,0,,,,,,,,,,,,,
57,2011-01-07,2011-01-14,6,2011-01-07,000651,格力电器,1.0357,17.7,17.0892,17.96650000000008,17.774833333333362,2010-10-22,2010-07-28,2010-07-29,13.444333333333354,13.444333333333354,continued_below_ma20,1,1,2011-01-10,17.45,2026-08-07,2012-01-10,2012-01-10,complete,18.6,0.08082422012362467,2014-01-10,2014-01-10,complete,29.48,0.8219323548495185
57,2011-01-07,2011-01-14,6,2011-01-07,,无合格标的,,,,,,,,,,,,2,1,,,,,,,,,,,,,
57,2011-01-07,2011-01-14,6,2011-01-07,,无合格标的,,,,,,,,,,,,3,1,,,,,,,,,,,,,
58,2011-01-17,2011-02-14,16,2011-01-17,,无合格标的,,,,,,,,,,,,1,0,,,,,,,,,,,,,
58,2011-01-17,2011-02-14,16,2011-01-17,,无合格标的,,,,,,,,,,,,2,0,,,,,,,,,,,,,
58,2011-01-17,2011-02-14,16,2011-01-17,,无合格标的,,,,,,,,,,,,3,0,,,,,,,,,,,,,
59,2011-02-15,2011-02-25,9,2011-02-15,600660,福耀玻璃,1.0168,12.13,11.9301,11.101499999999966,11.034166666666657,2010-10-26,2010-07-27,2010-07-28,9.47516666666666,9.47516666666666,continued,1,1,2011-02-16,12.29,2026-08-07,2012-02-16,2012-02-16,complete,8.69,-0.2589383600645999,2014-02-16,2014-02-17,complete,8.04,-0.23507991319973764
59,2011-02-15,2011-02-25,9,2011-02-15,,无合格标的,,,,,,,,,,,,2,1,,,,,,,,,,,,,
59,2011-02-15,2011-02-25,9,2011-02-15,,无合格标的,,,,,,,,,,,,3,1,,,,,,,,,,,,,
60,2011-02-28,2011-02-28,1,2011-02-28,,无合格标的,,,,,,,,,,,,1,0,,,,,,,,,,,,,
60,2011-02-28,2011-02-28,1,2011-02-28,,无合格标的,,,,,,,,,,,,2,0,,,,,,,,,,,,,
60,2011-02-28,2011-02-28,1,2011-02-28,,无合格标的,,,,,,,,,,,,3,0,,,,,,,,,,,,,
61,2011-03-01,2011-03-01,1,2011-03-01,600660,福耀玻璃,0.9978,12.58,12.6077,11.798499999999965,11.121333333333324,2011-03-02,2010-07-27,2010-07-28,9.47516666666666,9.47516666666666,continued,1,1,2011-03-02,12.59,2026-08-07,2012-03-02,2012-03-02,complete,8.98,-0.2524555075295982,2014-03-02,2014-03-03,complete,7.91,-0.26538016009910703
61,2011-03-01,2011-03-01,1,2011-03-01,,无合格标的,,,,,,,,,,,,2,1,,,,,,,,,,,,,
61,2011-03-01,2011-03-01,1,2011-03-01,,无合格标的,,,,,,,,,,,,3,1,,,,,,,,,,,,,
62,2011-03-02,2011-03-04,3,2011-03-02,601088,中国神华,0.9551,25.89,27.1065,24.590999999999973,24.4785,2010-10-30,2011-03-02,,,,initial,1,2,2011-03-03,25.45,2026-08-07,2012-03-03,2012-03-05,complete,27.65,0.11628044161518925,2014-03-03,2014-03-03,complete,13.62,-0.39472912608523003
62,2011-03-02,2011-03-04,3,2011-03-02,600660,福耀玻璃,0.9986,12.59,12.6077,11.887999999999964,11.143166666666657,2011-03-02,2010-07-27,2010-07-28,9.47516666666666,9.47516666666666,continued,2,2,2011-03-03,12.72,2026-08-07,2012-03-03,2012-03-05,complete,9.0,-0.25844761207801736,2014-03-03,2014-03-03,complete,7.91,-0.2728880672679055
62,2011-03-02,2011-03-04,3,2011-03-02,,无合格标的,,,,,,,,,,,,3,2,,,,,,,,,,,,,
63,2011-03-07,2011-03-09,3,2011-03-07,600660,福耀玻璃,1.0129,12.77,12.6077,12.113499999999965,11.216833333333323,2011-03-02,2010-07-27,2010-07-28,9.47516666666666,9.47516666666666,continued,1,1,2011-03-08,12.8,2026-08-07,2012-03-08,2012-03-08,complete,8.95,-0.2671763016441824,2014-03-08,2014-03-10,complete,7.56,-0.30940452937635354
63,2011-03-07,2011-03-09,3,2011-03-07,,无合格标的,,,,,,,,,,,,2,1,,,,,,,,,,,,,
63,2011-03-07,2011-03-09,3,2011-03-07,,无合格标的,,,,,,,,,,,,3,1,,,,,,,,,,,,,
64,2011-03-10,2011-03-17,6,2011-03-10,600660,福耀玻璃,0.9867,12.44,12.6077,12.287999999999965,11.297499999999989,2011-03-02,2010-07-27,2010-07-28,9.47516666666666,9.47516666666666,continued,1,2,2011-03-11,12.36,2026-08-07,2012-03-11,2012-03-12,complete,8.99,-0.23769694439441813,2014-03-11,2014-03-11,complete,7.63,-0.27819818963943443
64,2011-03-10,2011-03-17,6,2011-03-10,601088,中国神华,1.0127,27.45,27.1065,25.779999999999976,24.799833333333332,2010-10-30,2011-03-02,2011-03-03,24.499166666666667,24.499166666666667,continued,2,2,2011-03-11,26.98,2026-08-07,2012-03-11,2012-03-12,complete,26.77,0.019465169284705874,2014-03-11,2014-03-11,complete,12.85,-0.46133142874764477
64,2011-03-10,2011-03-17,6,2011-03-10,,无合格标的,,,,,,,,,,,,3,2,,,,,,,,,,,,,
65,2011-03-18,2011-03-18,1,2011-03-18,600660,福耀玻璃,0.9661,12.18,12.6077,12.368999999999964,11.409833333333323,2011-03-02,2010-07-27,2010-07-28,9.47516666666666,9.47516666666666,continued_below_ma20,1,1,2011-03-21,12.24,2026-08-07,2012-03-21,2012-03-21,complete,8.42,-0.27903013369484964,2014-03-21,2014-03-21,complete,7.92,-0.24341859427474744
65,2011-03-18,2011-03-18,1,2011-03-18,,无合格标的,,,,,,,,,,,,2,1,,,,,,,,,,,,,
65,2011-03-18,2011-03-18,1,2011-03-18,,无合格标的,,,,,,,,,,,,3,1,,,,,,,,,,,,,
66,2011-03-21,2011-03-22,2,2011-03-21,600660,福耀玻璃,0.9708,12.24,12.6077,12.374999999999964,11.427833333333323,2011-03-02,2010-07-27,2010-07-28,9.47516666666666,9.47516666666666,continued_below_ma20,1,2,2011-03-22,12.27,2026-08-07,2012-03-22,2012-03-22,complete,8.43,-0.2799387309977448,2014-03-22,2014-03-24,complete,8.08,-0.23002132406889908
66,2011-03-21,2011-03-22,2,2011-03-21,601088,中国神华,1.0429,28.27,27.1065,26.834499999999974,25.1615,2010-10-30,2011-03-02,2011-03-03,24.499166666666667,24.499166666666667,continued,2,2,2011-03-22,28.19,2026-08-07,2012-03-22,2012-03-22,complete,26.1,-0.04871335885889083,2014-03-22,2014-03-24,complete,13.72,-0.44954795384081936
66,2011-03-21,2011-03-22,2,2011-03-21,,无合格标的,,,,,,,,,,,,3,2,,,,,,,,,,,,,
67,2011-03-23,2011-03-24,2,2011-03-23,000651,格力电器,0.9724,22.44,23.0765,21.546500000000087,18.982000000000014,2011-03-24,2010-07-28,2010-07-29,13.444333333333354,13.444333333333354,continued,1,2,2011-03-24,22.52,2026-08-07,2012-03-24,2012-03-26,complete,20.78,-0.06434721995443038,2014-03-24,2014-03-24,complete,26.81,0.2838924005811321
67,2011-03-23,2011-03-24,2,2011-03-23,600660,福耀玻璃,0.9915,12.5,12.6077,12.437999999999965,11.471999999999989,2011-03-02,2010-07-27,2010-07-28,9.47516666666666,9.47516666666666,continued,2,2,2011-03-24,12.4,2026-08-07,2012-03-24,2012-03-26,complete,8.34,-0.29509465266822643,2014-03-24,2014-03-24,complete,8.08,-0.23809368115527363
67,2011-03-23,2011-03-24,2,2011-03-23,,无合格标的,,,,,,,,,,,,3,2,,,,,,,,,,,,,
68,2011-03-25,2011-03-25,1,2011-03-25,600660,福耀玻璃,1.0184,12.84,12.6077,12.515999999999964,11.52349999999999,2011-03-02,2010-07-27,2010-07-28,9.47516666666666,9.47516666666666,continued,1,3,2011-03-28,12.91,2026-08-07,2012-03-28,2012-03-28,complete,8.09,-0.34323693804428934,2014-03-28,2014-03-28,complete,8.06,-0.2700036320507422
68,2011-03-25,2011-03-25,1,2011-03-25,000651,格力电器,1.0383,23.96,23.0765,21.882500000000086,19.146666666666682,2011-03-24,2010-07-28,2010-07-29,13.444333333333354,13.444333333333354,continued,2,3,2011-03-28,24.07,2026-08-07,2012-03-28,2012-03-28,complete,19.71,-0.16967504756018614,2014-03-28,2014-03-28,complete,27.6,0.23661124741697215
68,2011-03-25,2011-03-25,1,2011-03-25,601088,中国神华,1.0386,29.19,28.1063,27.513499999999972,25.4015,2011-03-26,2011-03-02,2011-03-03,24.499166666666667,24.499166666666667,continued,3,3,2011-03-28,29.59,2026-08-07,2012-03-28,2012-03-28,complete,25.49,-0.11490306494383251,2014-03-28,2014-03-28,complete,13.79,-0.47291609363653975
69,2011-03-28,2011-03-28,1,2011-03-28,600660,福耀玻璃,1.024,12.91,12.6077,12.534999999999965,11.558166666666656,2011-03-02,2010-07-27,2010-07-28,9.47516666666666,9.47516666666666,continued,1,2,2011-03-29,12.76,2026-08-07,2012-03-29,2012-03-29,complete,8.0,-0.3429086468570103,2014-03-29,2014-03-31,complete,8.26,-0.24309517674593928
69,2011-03-28,2011-03-28,1,2011-03-28,000651,格力电器,1.0431,24.07,23.0765,22.025500000000086,19.246000000000016,2011-03-24,2010-07-28,2010-07-29,13.444333333333354,13.444333333333354,continued,2,2,2011-03-29,23.2,2026-08-07,2012-03-29,2012-03-29,complete,19.91,-0.12979649057878895,2014-03-29,2014-03-31,complete,28.0,0.30157814266170413
