cy,cik,name,revenue,sic,ticker,exchange,ticker_source,obs_from,obs_to
2009,0001135971,PEPCO HOLDINGS LLC,7402000000,4931,EXC,,primary_document,2010-04-30,2011-03-31
2009,0000034408,FAMILY DOLLAR STORES INC,7400606000,5331,FDO,,primary_document,2010-04-30,2011-03-31
2009,0001001250,ESTEE LAUDER COMPANIES INC,7323800000,2844,EL,NYSE,submissions,2010-04-30,2011-03-31
2009,0000914024,SHAW GROUP INC,7276292000,3490,,,,2010-04-30,2011-03-31
2009,0000103379,V F CORP,7220286000,2320,VFC,NYSE,submissions,2010-04-30,2011-03-31
2009,0000012978,MAPLEBY HOLDINGS MERGER Corp,7212050000,5110,,,,2010-04-30,2011-03-31
2009,0000745732,"ROSS STORES, INC.",7184213000,5651,ROST,Nasdaq,submissions,2010-04-30,2011-03-31
2009,0001402057,CDW Corp,7162600000,5961,CDW,Nasdaq,submissions,2010-04-30,2011-03-31
2009,0001002910,AMEREN CORP,7135000000,4931,AEE,NYSE,submissions,2010-04-30,2011-03-31
2009,0000940944,DARDEN RESTAURANTS INC,7113100000,5812,DRI,NYSE,submissions,2010-04-30,2011-03-31
2009,0000047129,HERTZ CORP,7101507000,7510,HTZZ,,primary_document,2010-04-30,2011-03-31
2009,0001364479,HERC HOLDINGS INC,7101507000,7350,HRI,NYSE,submissions,2010-04-30,2011-03-31
2009,0000089800,SHERWIN WILLIAMS CO,7094249000,5200,SHW,NYSE,submissions,2010-04-30,2011-03-31
2009,0000802481,PILGRIMS PRIDE CORP,7088055000,2015,PPC,Nasdaq,submissions,2010-04-30,2011-03-31
2009,0000882095,"GILEAD SCIENCES, INC.",7011383000,2836,GILD,Nasdaq,submissions,2010-04-30,2011-03-31
2009,0000010795,BECTON DICKINSON & CO,6986722000,3841,BDX,NYSE,submissions,2010-04-30,2011-03-31
2009,0001316631,"Liberty Global, Inc.",6963500000,4841,,,,2010-04-30,2011-03-31
2009,0000068505,"Motorola Solutions, Inc.",6947000000,3663,MSI,NYSE,submissions,2010-04-30,2011-03-31
2009,0001403161,VISA INC.,6911000000,7389,V,NYSE,submissions,2010-04-30,2011-03-31
2009,0001506307,"KINDER MORGAN, INC.",6879100000,4922,KMI,NYSE,submissions,2010-04-30,2011-03-31
2009,0000866787,AUTOZONE INC,6816824000,5531,AZO,NYSE,submissions,2010-04-30,2011-03-31
2009,0000018169,DOLE FOOD CO INC,6778521000,0100,,,,2010-04-30,2011-03-31
2009,0001285785,MOSAIC CO,6759100000,2870,MOS,NYSE,submissions,2010-04-30,2011-03-31
2009,0000310764,STRYKER CORP,6723000000,3841,SYK,NYSE,submissions,2010-04-30,2011-03-31
2009,0000009389,BALL Corp,6710400000,3411,BALL,NYSE,submissions,2010-04-30,2011-03-31
2009,0000888228,KINDER MORGAN ENERGY PARTNERS L P,6697300000,4922,,,,2010-04-30,2011-03-31
2009,0000042542,GOODRICH CORP,6685600000,3760,,,,2010-04-30,2011-03-31
2009,0000812074,"O-I Glass, Inc. /DE/",6652000000,3221,OI,NYSE,submissions,2010-04-30,2011-03-31
2009,0000812233,OWENS-ILLINOIS GROUP INC,6652000000,3221,OW,,primary_document,2010-04-30,2011-03-31
2009,0001111711,NISOURCE INC.,6651600000,4931,NI,NYSE,submissions,2010-04-30,2011-03-31
2009,0001000228,HENRY SCHEIN INC,6538336000,5047,HSIC,Nasdaq,submissions,2010-04-30,2011-03-31
2009,0000048465,HORMEL FOODS CORP /DE/,6533671000,2011,HRL,NYSE,submissions,2010-04-30,2011-03-31
2009,0001318084,"Core-Mark Holding Company, LLC",6531600000,5141,CORE,,primary_document,2010-04-30,2011-03-31
2009,0001491675,"COCA-COLA EUROPEAN PARTNERS US, LLC",6517000000,2086,CCE,,primary_document,2010-04-30,2011-03-31
2009,0000880266,AGCO CORP /DE,6516400000,3523,AGCO,NYSE,submissions,2010-04-30,2011-03-31
2009,0001167379,ALCON INC,6499000000,3851,ALC,NYSE,submissions,2010-04-30,2011-03-31
2009,0000909281,ONEOK Partners LP,6474491000,4922,,,,2010-04-30,2011-03-31
2009,0000916457,CALPINE CORP,6463000000,4911,,,,2010-04-30,2011-03-31
2009,0001011006,ALTABA INC.,6460315000,,,,,2010-04-30,2011-03-31
2009,0000022444,COMMERCIAL METALS Co,6409376000,3312,CMC,NYSE,submissions,2010-04-30,2011-03-31
2009,0000915862,PANTRY INC,6390131000,5500,PTRY,,primary_document,2010-04-30,2011-03-31
2009,0001158967,NIDEC CORP,6314048000,3621,,,,2010-04-30,2011-03-31
2009,0001465264,"HD SUPPLY, INC.",6313000000,5000,HDS,,primary_document,2010-04-30,2011-03-31
2009,0001501585,"HUNTINGTON INGALLS INDUSTRIES, INC.",6292000000,3730,HII,NYSE,submissions,2010-04-30,2011-03-31
2009,0001042773,CENTERPOINT ENERGY RESOURCES CORP,6257000000,4923,CNP,,primary_document,2010-04-30,2011-03-31
2009,0000028917,"DILLARD'S, INC.",6226628000,5311,DDS,NYSE,submissions,2010-04-30,2011-03-31
2009,0000277135,"W.W. GRAINGER, INC.",6221991000,5000,GWW,NYSE,submissions,2010-04-30,2011-03-31
2009,0000811156,CMS ENERGY CORP,6205000000,4931,CMS,NYSE,submissions,2010-04-30,2011-03-31
2009,0001524471,Exelis Inc.,6061000000,3669,,,,2010-04-30,2011-03-31
2009,0000789570,MGM Resorts International,6010588000,7011,MGM,NYSE,submissions,2010-04-30,2011-03-31
2009,0000051644,"INTERPUBLIC GROUP OF COMPANIES, INC.",6007400000,7311,IPG,,primary_document,2010-04-30,2011-03-31
2009,0000353230,OMNICARE INC,6001053000,5912,,,,2010-04-30,2011-03-31
2009,0000849399,Gen Digital Inc.,5985000000,7372,GEN,Nasdaq,submissions,2010-04-30,2011-03-31
2009,0001043509,SONIC AUTOMOTIVE INC,5973609000,5500,SAH,NYSE,submissions,2010-04-30,2011-03-31
2009,0000031462,ECOLAB INC.,5900600000,2840,ECL,NYSE,submissions,2010-04-30,2011-03-31
2009,0000884887,ROYAL CARIBBEAN CRUISES LTD,5889826000,4400,RCL,NYSE,submissions,2010-04-30,2011-03-31
2009,0000064040,S&P Global Inc.,5870000000,7320,SPGI,NYSE,submissions,2010-04-30,2011-03-31
2009,0001064728,PEABODY ENERGY CORP,5847000000,1221,BTU,NYSE,submissions,2010-04-30,2011-03-31
2009,0001323468,GLOBAL PARTNERS LP,5818411000,5171,GLP,NYSE,submissions,2010-04-30,2011-03-31
2009,0000890491,BARNES & NOBLE INC,5807754000,5940,,,,2010-04-30,2011-03-31
2009,0001302362,Mechel PAO,5754146000,3312,,,,2010-04-30,2011-03-31
2009,0000884614,UGI CORP /PA/,5737800000,4932,UGI,NYSE,submissions,2010-04-30,2011-03-31
2009,0000078814,PITNEY BOWES INC /DE/,5569171000,3579,PBI,NYSE,submissions,2010-04-30,2011-03-31
2009,0000739708,"iHeartCommunications, Inc.",5551909000,4832,,,,2010-04-30,2011-03-31
2009,0001400891,"iHeartMedia, Inc.",5551909000,4832,IHRT,Nasdaq,submissions,2010-04-30,2011-03-31
2009,0001418135,Keurig Dr Pepper Inc.,5531000000,2080,KDP,Nasdaq,submissions,2010-04-30,2011-03-31
2009,0000039899,TEGNA INC,5509603000,4833,TGNA,,primary_document,2010-04-30,2011-03-31
2009,0000777491,CH2M HILL COMPANIES LTD,5499318000,8711,CHM,,primary_document,2010-04-30,2011-03-31
2009,0000814453,NEWELL BRANDS INC.,5483400000,3089,NWL,Nasdaq,submissions,2010-04-30,2011-03-31
2009,0001381531,Domtar CORP,5465000000,2621,,,,2010-04-30,2011-03-31
2009,0000079958,PRECISION CASTPARTS CORP,5459200000,3320,,,,2010-04-30,2011-03-31
2009,0001289237,"U. S. Premium Beef, LLC",5449278000,0200,,,,2010-04-30,2011-03-31
2009,0000072741,EVERSOURCE ENERGY,5439430000,4911,ES,NYSE,submissions,2010-04-30,2011-03-31
2009,0000063276,MATTEL INC /DE/,5430846000,3942,MAT,Nasdaq,submissions,2010-04-30,2011-03-31
2009,0001161154,"Energy Transfer Operating, L.P.",5430000000,4610,,,,2010-04-30,2011-03-31
2009,0001012569,"Energy Transfer, LP",5417295000,4922,,,,2010-04-30,2011-03-31
2009,0001276187,Energy Transfer LP,5417295000,4922,ET,NYSE,submissions,2010-04-30,2011-03-31
2009,0001158449,ADVANCE AUTO PARTS INC,5412623000,5531,AAP,NYSE,submissions,2010-04-30,2011-03-31
2009,0000002488,ADVANCED MICRO DEVICES INC,5403000000,3674,AMD,Nasdaq,submissions,2010-04-30,2011-03-31
2009,0000024741,CORNING INC /NY,5395000000,3357,GLW,NYSE,submissions,2010-04-30,2011-03-31
2009,0000029905,DOVER Corp,5344331000,3530,DOV,NYSE,submissions,2010-04-30,2011-03-31
2009,0000851968,MOHAWK INDUSTRIES INC,5344024000,2273,MHK,NYSE,submissions,2010-04-30,2011-03-31
2009,0000863157,PETSMART INC,5336392000,5990,PETM,,primary_document,2010-04-30,2011-03-31
2009,0001419581,Federal-Mogul Holdings LLC,5330000000,3714,FDML,,primary_document,2010-04-30,2011-03-31
2009,0000861884,"RELIANCE, INC.",5318100000,5051,RS,NYSE,submissions,2010-04-30,2011-03-31
2009,0000047111,HERSHEY CO,5298668000,2060,HSY,NYSE,submissions,2010-04-30,2011-03-31
2009,0000107263,"WILLIAMS COMPANIES, INC.",5278000000,4922,WMB,NYSE,submissions,2010-04-30,2011-03-31
2009,0000775158,OSHKOSH CORP,5253100000,3711,OSK,NYSE,submissions,2010-04-30,2011-03-31
2009,0001424847,"LORILLARD, LLC",5233000000,2111,,,,2010-04-30,2011-03-31
2009,0000935703,"DOLLAR TREE, INC.",5231200000,5331,DLTR,Nasdaq,submissions,2010-04-30,2011-03-31
2009,0000026780,DANA Inc,5228000000,3714,DAN,NYSE,submissions,2010-04-30,2011-03-31
2009,0000105634,"EMCOR Group, Inc.",5227699000,1731,EME,NYSE,submissions,2010-04-30,2011-03-31
2009,0000941548,CAMERON INTERNATIONAL CORP,5223200000,3533,,,,2010-04-30,2011-03-31
2009,0001305014,ASHLAND LLC,5220000000,5160,,,,2010-04-30,2011-03-31
2009,0000069671,NASH FINCH CO,5212655000,5140,,,,2010-04-30,2011-03-31
2009,0000008818,Avery Dennison Corp,5186200000,2670,AVY,NYSE,submissions,2010-04-30,2011-03-31
2009,0000897723,SANMINA CORP,5177481000,3672,SANM,Nasdaq,submissions,2010-04-30,2011-03-31
2009,0000021076,CLOROX CO /DE/,5158000000,2842,CLX,NYSE,submissions,2010-04-30,2011-03-31
2009,0000895655,JARDEN CORP,5152600000,5190,,,,2010-04-30,2011-03-31
2009,0001034670,AUTOLIV INC,5120700000,3714,ALV,NYSE,submissions,2010-04-30,2011-03-31
2009,0001141391,Mastercard Inc,5099000000,7389,MA,NYSE,submissions,2010-04-30,2011-03-31
2009,0000069499,MYLAN INC.,5092785000,2834,,,,2010-04-30,2011-03-31
2009,0001365135,Western Union CO,5083600000,7389,WU,NYSE,submissions,2010-04-30,2011-03-31
2009,0001306830,Celanese Corp,5082000000,2820,CE,NYSE,submissions,2010-04-30,2011-03-31
2009,0001141982,Cooper Industries plc,5069600000,3670,,,,2010-04-30,2011-03-31
2009,0001051512,TELEPHONE & DATA SYSTEMS INC /DE/,5019943000,4813,TDS,NYSE,submissions,2010-04-30,2011-03-31
2009,0000006951,APPLIED MATERIALS INC /DE,5014000000,3674,AMAT,Nasdaq,submissions,2010-04-30,2011-03-31
2009,0000202058,"L3HARRIS TECHNOLOGIES, INC. /DE/",5005000000,3812,LHX,NYSE,submissions,2010-04-30,2011-03-31
2009,0000714311,INTERNATIONAL LEASE FINANCE CORP,4997192000,7359,,,,2010-04-30,2011-03-31
2009,0001037038,RALPH LAUREN CORP,4978900000,2320,RL,NYSE,submissions,2010-04-30,2011-03-31
2009,0000018926,"Lumen Technologies, Inc.",4974000000,4813,LUMN,NYSE,submissions,2010-04-30,2011-03-31
2009,0000085961,RYDER SYSTEM INC,4887254000,7510,R,NYSE,submissions,2010-04-30,2011-03-31
2009,0000850209,"FOOT LOCKER, INC.",4854000000,5661,FL,,primary_document,2010-04-30,2011-03-31
2009,0000898173,O REILLY AUTOMOTIVE INC,4847062000,5531,ORLY,Nasdaq,submissions,2010-04-30,2011-03-31
2009,0001397410,Nielsen CO B.V.,4808000000,7389,,,,2010-04-30,2011-03-31
2009,0001492633,Nielsen Holdings plc,4808000000,7389,,,,2010-04-30,2011-03-31
2009,0000866121,"Northrop Grumman Innovation Systems, Inc.",4807666000,3760,OA,,primary_document,2010-04-30,2011-03-31
2009,0001337272,SunGard,4806000000,7372,,,,2010-04-30,2011-03-31
2009,0000723125,MICRON TECHNOLOGY INC,4803000000,3674,MU,Nasdaq,submissions,2010-04-30,2011-03-31
2009,0001370946,Owens Corning,4803000000,3290,OC,NYSE,submissions,2010-04-30,2011-03-31
2009,0000821189,EOG RESOURCES INC,4786959000,1311,EOG,NYSE,submissions,2010-04-30,2011-03-31
2009,0000793952,"HARLEY-DAVIDSON, INC.",4781909000,3751,HOG,NYSE,submissions,2010-04-30,2011-03-31
2009,0000052795,ANIXTER INTERNATIONAL INC,4779600000,5063,,,,2010-04-30,2011-03-31
2009,0000768835,FORMER BL STORES INC,4726772000,5331,BIG,,primary_document,2010-04-30,2011-03-31
2009,0000355999,ESSENDANT INC,4710291000,5110,,,,2010-04-30,2011-03-31
2009,0000316206,"STARWOOD HOTELS & RESORTS WORLDWIDE, LLC",4696000000,7011,,,,2010-04-30,2011-03-31
2009,0000920148,LABCORP HOLDINGS INC.,4694700000,8071,LH,NYSE,submissions,2010-04-30,2011-03-31
2009,0000203077,"ST JUDE MEDICAL, LLC",4681273000,3845,STJ,,primary_document,2010-04-30,2011-03-31
2009,0001159297,MEADWESTVACO Corp,4658000000,2621,,,,2010-04-30,2011-03-31
2009,0001024725,TENNECO INC,4649000000,3714,TEN,,primary_document,2010-04-30,2011-03-31
2009,0000726958,CASEYS GENERAL STORES INC,4637087000,5500,CASY,Nasdaq,submissions,2010-04-30,2011-03-31
2009,0001066107,EL PASO LLC,4631000000,4922,,,,2010-04-30,2011-03-31
2009,0000929008,WESCO INTERNATIONAL INC,4623954000,5063,WCC,NYSE,submissions,2010-04-30,2011-03-31
2009,0001070412,CNX Resources Corp,4621875000,1311,CNX,NYSE,submissions,2010-04-30,2011-03-31
2009,0000091419,J M SMUCKER Co,4605289000,2033,SJM,NYSE,submissions,2010-04-30,2011-03-31
2009,0001324518,Williams Partners L.P.,4602000000,4922,,,,2010-04-30,2011-03-31
2009,0000060751,LUBRIZOL Corp,4586300000,2860,,,,2010-04-30,2011-03-31
2009,0000070866,NCR Voyix Corp,4579000000,3578,VYX,NYSE,submissions,2010-04-30,2011-03-31
2009,0001300514,LAS VEGAS SANDS CORP,4563105000,7011,LVS,NYSE,submissions,2010-04-30,2011-03-31
2009,0001027884,CHICAGO BRIDGE & IRON CO N V,4556503000,1700,,,,2010-04-30,2011-03-31
2009,0001373835,Spectra Energy Corp.,4552000000,4923,SE,,primary_document,2010-04-30,2011-03-31
2009,0001031203,GROUP 1 AUTOMOTIVE INC,4525707000,5500,GPI,NYSE,submissions,2010-04-30,2011-03-31
2009,0000850693,ALLERGAN INC,4503600000,2834,,,,2010-04-30,2011-03-31
2009,0001054374,BROADCOM CORP,4490000000,3674,BRCM,,primary_document,2010-04-30,2011-03-31
2009,0001090872,"AGILENT TECHNOLOGIES, INC.",4481000000,3826,A,NYSE,submissions,2010-04-30,2011-03-31
2010,0000104169,Walmart Inc.,421849000000,5331,WMT,Nasdaq,submissions,2011-04-30,2012-03-31
2010,0000034088,EXXON MOBIL CORP,370125000000,2911,XOM,,primary_document,2011-04-30,2012-03-31
2010,0001094517,TOYOTA MOTOR CORP/,228427000000,3711,TM,NYSE,submissions,2011-04-30,2012-03-31
2010,0000093410,CHEVRON CORP,204928000000,2911,CVX,NYSE,submissions,2011-04-30,2012-03-31
2010,0001119639,PETROBRAS - PETROLEO BRASILEIRO SA,150852000000,1311,PBR,NYSE,submissions,2011-04-30,2012-03-31
2010,0001534701,Phillips 66,146561000000,2911,PSX,NYSE,submissions,2011-04-30,2012-03-31
2010,0001467858,General Motors Co,135592000000,3711,GM,NYSE,submissions,2011-04-30,2012-03-31
2010,0000037996,FORD MOTOR CO,128954000000,3711,F,NYSE,submissions,2011-04-30,2012-03-31
2010,0000040545,GENERAL ELECTRIC CO,128560000000,3600,GE,NYSE,submissions,2011-04-30,2012-03-31
2010,0000047217,HP INC,126033000000,3570,HPQ,NYSE,submissions,2011-04-30,2012-03-31
2010,0000732717,AT&T INC.,124280000000,4813,T,NYSE,submissions,2011-04-30,2012-03-31
2010,0000927653,MCKESSON CORP,112084000000,5122,MCK,NYSE,submissions,2011-04-30,2012-03-31
2010,0000732712,VERIZON COMMUNICATIONS INC,106565000000,4813,VZ,NYSE,submissions,2011-04-30,2012-03-31
2010,0000051143,INTERNATIONAL BUSINESS MACHINES CORP,99870000000,3570,IBM,NYSE,submissions,2011-04-30,2012-03-31
2010,0000721371,CARDINAL HEALTH INC,98503000000,5122,CAH,NYSE,submissions,2011-04-30,2012-03-31
2010,0000064803,CVS HEALTH Corp,95778000000,5912,CVS,NYSE,submissions,2011-04-30,2012-03-31
2010,0000056873,KROGER CO,82049000000,5411,KR,NYSE,submissions,2011-04-30,2012-03-31
2010,0000909832,COSTCO WHOLESALE CORP /NEW,77946000000,5331,COST,Nasdaq,submissions,2011-04-30,2012-03-31
2010,0000080424,PROCTER & GAMBLE Co,77567000000,2840,PG,NYSE,submissions,2011-04-30,2012-03-31
2010,0001140859,"Cencora, Inc.",76496106000,5122,COR,NYSE,submissions,2011-04-30,2012-03-31
2010,0000354950,"HOME DEPOT, INC.",67997000000,5211,HD,NYSE,submissions,2011-04-30,2012-03-31
2010,0001413329,Philip Morris International Inc.,67713000000,2111,PM,NYSE,submissions,2011-04-30,2012-03-31
2010,0000104207,WALGREEN CO,67420000000,5912,,,,2011-04-30,2012-03-31
2010,0000027419,TARGET CORP,67390000000,5331,TGT,NYSE,submissions,2011-04-30,2012-03-31
2010,0001170650,MEDCO HEALTH SOLUTIONS INC,65968300000,5912,,,,2011-04-30,2012-03-31
2010,0000320193,Apple Inc.,65225000000,3571,AAPL,Nasdaq,submissions,2011-04-30,2012-03-31
2010,0000078003,PFIZER INC,65165000000,2834,PFE,NYSE,submissions,2011-04-30,2012-03-31
2010,0000012927,BOEING CO,64306000000,3721,BA,NYSE,submissions,2011-04-30,2012-03-31
2010,0001163165,CONOCOPHILLIPS,63335000000,2911,COP,NYSE,submissions,2011-04-30,2012-03-31
2010,0001510295,Marathon Petroleum Corp,62487000000,2911,MPC,NYSE,submissions,2011-04-30,2012-03-31
2010,0000789019,MICROSOFT CORP,62484000000,7372,MSFT,Nasdaq,submissions,2011-04-30,2012-03-31
2010,0000007084,Archer-Daniels-Midland Co,61682000000,2070,ADM,NYSE,submissions,2011-04-30,2012-03-31
2010,0000200406,JOHNSON & JOHNSON,61587000000,2834,JNJ,NYSE,submissions,2011-04-30,2012-03-31
2010,0000826083,DELL INC,61494000000,3571,,,,2011-04-30,2012-03-31
2010,0000077476,PEPSICO INC,57838000000,2080,PEP,Nasdaq,submissions,2011-04-30,2012-03-31
2010,0000029915,DOW CHEMICAL CO /DE/,53674000000,2821,DOW,,primary_document,2011-04-30,2012-03-31
2010,0000101829,RTX Corp,52275000000,3724,RTX,NYSE,submissions,2011-04-30,2012-03-31
2010,0001090727,UNITED PARCEL SERVICE INC,49545000000,4210,UPS,NYSE,submissions,2011-04-30,2012-03-31
2010,0000060667,LOWES COMPANIES INC,48815000000,5211,LOW,NYSE,submissions,2011-04-30,2012-03-31
2010,0000917851,Vale S.A.,48217000000,1000,VALE,NYSE,submissions,2011-04-30,2012-03-31
2010,0000310158,"Merck & Co., Inc.",45987000000,2834,MRK,NYSE,submissions,2011-04-30,2012-03-31
2010,0001144519,BUNGELTD,45707000000,2070,BG,,primary_document,2011-04-30,2012-03-31
2010,0000936468,LOCKHEED MARTIN CORP,45671000000,3760,LMT,NYSE,submissions,2011-04-30,2012-03-31
2010,0000885721,EXPRESS SCRIPTS INC,44973200000,5912,,,,2011-04-30,2012-03-31
2010,0001532063,Express Scripts Holding Co.,44973200000,5912,ESRX,,primary_document,2011-04-30,2012-03-31
2010,0000764478,BEST BUY CO INC,44432000000,5731,BBY,NYSE,submissions,2011-04-30,2012-03-31
2010,0000050863,INTEL CORP,43623000000,3674,INTC,Nasdaq,submissions,2011-04-30,2012-03-31
2010,0001310067,SEARS HOLDINGS CORP,42664000000,5311,,,,2011-04-30,2012-03-31
2010,0000018230,CATERPILLAR INC,42588000000,3531,CAT,NYSE,submissions,2011-04-30,2012-03-31
2010,0001513153,FCA US LLC,41946000000,3711,,,,2011-04-30,2012-03-31
2010,0000858877,"CISCO SYSTEMS, INC.",40040000000,3576,CSCO,Nasdaq,submissions,2011-04-30,2012-03-31
2010,0001048911,FEDEX CORP,39304000000,4513,FDX,NYSE,submissions,2011-04-30,2012-03-31
2010,0001001039,TWDC Enterprises 18 Corp.,38063000000,7990,,,,2011-04-30,2012-03-31
2010,0001166691,COMCAST CORP,37937000000,4841,CMCSA,Nasdaq,submissions,2011-04-30,2012-03-31
2010,0000096021,SYSCO CORP,37243495000,5140,SYY,NYSE,submissions,2011-04-30,2012-03-31
2010,0001341439,ORACLE CORP,35622000000,7372,ORCL,NYSE,submissions,2011-04-30,2012-03-31
2010,0000001800,ABBOTT LABORATORIES,35166721000,2834,ABT,NYSE,submissions,2011-04-30,2012-03-31
2010,0000021344,COCA COLA CO,35119000000,2080,KO,NYSE,submissions,2011-04-30,2012-03-31
2010,0000095304,SUNOCO INC,35082000000,2911,,,,2011-04-30,2012-03-31
2010,0000086144,SAFEWAY INC,34784800000,5411,SWY,,primary_document,2011-04-30,2012-03-31
2010,0000004447,HESS CORP,34613000000,2911,HES,,primary_document,2011-04-30,2012-03-31
2010,0001018003,INGRAM MICRO INC,34588984000,5045,,,,2011-04-30,2012-03-31
2010,0000053669,JOHNSON CONTROLS INC,34305000000,7380,,,,2011-04-30,2012-03-31
2010,0001018724,AMAZON COM INC,34204000000,5961,AMZN,Nasdaq,submissions,2011-04-30,2012-03-31
2010,0001061219,ENTERPRISE PRODUCTS PARTNERS L.P.,33739300000,4922,EPD,NYSE,submissions,2011-04-30,2012-03-31
2010,0001308161,"TWENTY-FIRST CENTURY FOX, INC.",32778000000,4841,,,,2011-04-30,2012-03-31
2010,0000101830,SPRINT LLC,32563000000,4813,,,,2011-04-30,2012-03-31
2010,0000040533,GENERAL DYNAMICS CORP,32466000000,3730,GD,NYSE,submissions,2011-04-30,2012-03-31
2010,0000773840,HONEYWELL INTERNATIONAL INC,32350000000,3724,HON,Nasdaq,submissions,2011-04-30,2012-03-31
2010,0000027904,"DELTA AIR LINES, INC.",31755000000,4512,DAL,NYSE,submissions,2011-04-30,2012-03-31
2010,0001091587,ABB LTD,31589000000,3613,ABLZF,OTC,submissions,2011-04-30,2012-03-31
2010,0001103982,"Mondelez International, Inc.",31489000000,2000,MDLZ,Nasdaq,submissions,2011-04-30,2012-03-31
2010,0001288776,GOOGLE INC.,29321000000,7370,,,,2011-04-30,2012-03-31
2010,0000866374,FLEX LTD.,28679925000,3672,FLEX,Nasdaq,submissions,2011-04-30,2012-03-31
2010,0000100493,"TYSON FOODS, INC.",28430000000,2015,TSN,NYSE,submissions,2011-04-30,2012-03-31
2010,0001133421,NORTHROP GRUMMAN CORP /DE/,28143000000,3812,NOC,NYSE,submissions,2011-04-30,2012-03-31
2010,0000030554,"EIDP, Inc.",27700000000,2820,CTA-PB,NYSE,submissions,2011-04-30,2012-03-31
2010,0001105705,"WARNER MEDIA, LLC",26888000000,4841,,,,2011-04-30,2012-03-31
2010,0000087347,SLB LIMITED/NV,26672000000,1389,SLB,NYSE,submissions,2011-04-30,2012-03-31
2010,0000066740,3M CO,26662000000,3841,MMM,NYSE,submissions,2011-04-30,2012-03-31
2010,0000315189,DEERE & CO,26004600000,3523,DE,NYSE,submissions,2011-04-30,2012-03-31
2010,0001070423,PLAINS ALL AMERICAN PIPELINE LP,25893000000,4610,PAA,Nasdaq,submissions,2011-04-30,2012-03-31
2010,0000081061,PUBLIX SUPER MARKETS INC,25328054000,5411,,,,2011-04-30,2012-03-31
2010,0000823277,CHS INC,25267931000,5150,CHSCP,Nasdaq,submissions,2011-04-30,2012-03-31
2010,0000084129,"NEW RITE AID, LLC",25214907000,5912,RAD,,primary_document,2011-04-30,2012-03-31
2010,0000051434,INTERNATIONAL PAPER CO /NEW/,25179000000,2621,IP,NYSE,submissions,2011-04-30,2012-03-31
2010,0001047122,RAYTHEON CO/,25150000000,3812,RTN,,primary_document,2011-04-30,2012-03-31
2010,0000794367,"Macy's, Inc.",25003000000,5311,M,NYSE,submissions,2011-04-30,2012-03-31
2010,0000764180,"ALTRIA GROUP, INC.",24363000000,2111,MO,NYSE,submissions,2011-04-30,2012-03-31
2010,0000791519,STAPLES INC,24135253000,5940,,,,2011-04-30,2012-03-31
2010,0001465112,DIRECTV,24102000000,4899,,,,2011-04-30,2012-03-31
2010,0000063908,MCDONALDS CORP,24074600000,5812,MCD,NYSE,submissions,2011-04-30,2012-03-31
2010,0000230211,FEDERAL EXPRESS CORP,23990000000,4513,,,,2011-04-30,2012-03-31
