security_code,security_name,current_attention_class,review_outcome,confidence,review_reason,next_hard_evidence,external_check_scope,new_source_ids,new_source_urls,prior_verdict,prior_reason_not_reverified,prior_sources_not_all_reopened,related_migration_decision_id,production_action
601398,工商银行,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,系统重要性代表：FSB 2025 G-SIB第三组、中资唯一，全球资产第一；牌照与网点体系不可复制，十年ROE中位12.2%高于门类中位（分位79）。回报下行至9.4%属管制定价与资本缓冲，留池依据是系统重要性而非franchise最优。,https://www.fsb.org/uploads/P271125.pdf ; https://www.yicaiglobal.com/news/icbc-becomes-first-chinese-global-systematically-important-bank-in-bucket-three-on-fsb-list ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; docs/peer-group-calibration/a-share-bank.md ; data/companies/601398_工商银行/README.md,,none_recommendation_only
601717,中创智领,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,液压支架产销全球第一、大采高支架首创，成套＋服务网络＋煤矿客户交付记录构成能力锁；煤机板块净利率 16%、ROE 连升八年并高出天地科技 5-9pp。但下行期让价、汽车零部件半边无壁垒，载体强度弱。,data/interim/moat_audit_2026-09-07/batch_08_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/601717_中创智领/README.md ; http://dataclouds.cninfo.com.cn/shgonggao/hsomarket/2026/20260330/d20876cc743b4fb6a0ea4151e2785b6f.PDF ; https://xueqiu.com/6084326690/377622099 ; https://finance.sina.com.cn/stock/bxjj/2025-09-17/doc-infqtqhv3227695.shtml ; data/raw/financials/2016-12-31.csv..2025-12-31.csv（天地科技 600582 ROE）,,none_recommendation_only
601838,成都银行,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,载体为成都市政府控股带来的政务项目准入与风险选择：不良0.68%上市银行最低档、拨备426%、九年ROE≥15%；十年ROE中位16.6%、门类分位94为本批银行最高，满足十年franchise最优判据。政府类贷款占比超62%列高侵蚀。,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-4/2026-04-23/12150443.PDF ; https://www.jiemian.com/article/14355666.html ; https://www.sohu.com/a/1021926801_120274045 ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; docs/peer-group-calibration/a-share-bank.md ; data/companies/601838_成都银行/README.md,,none_recommendation_only
601899,紫金矿业,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,"载体为全球级铜金储量（铜资源量1.097亿吨、金4,610吨）与成本位置（铜C1全球第27位），产量全球前四/前五，三要素齐备；十年ROE中位12.2%偏低但谷底分位≥68，系逆周期收购投入期，复制测试通过。",https://www.zjky.cn/upload/file/2026/03/20/bb50638f28b449db9b1688af53a7bfd7.pdf ; https://www.zjky.cn/news/news-detail-121482.htm ; https://www.zjky.cn/news/news-detail-121274.htm ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; docs/peer-group-calibration/a-share-strategic-resources.md ; data/companies/601899_紫金矿业/README.md,,none_recommendation_only
601939,建设银行,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,系统重要性代表（G-SIB第二组）且大行中十年franchise最优：ROE中位12.6%、门类分位≥80共8年（工行3、农行2），成本收入比29.4%，按揭与基建对公franchise；回报下行至10.0%属管制定价，复制测试通过。,https://www.fsb.org/uploads/P271125.pdf ; https://stockmc.xueqiu.com/202603/601939_20260328_9773.pdf ; https://www.stcn.com/article/detail/3708343.html ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; docs/peer-group-calibration/a-share-bank.md ; data/companies/601939_建设银行/README.md,,none_recommendation_only
601965,中国汽研,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,载体=法定指定检测资质（工信部公告全能力机构仅6家之一、CCC指定实验室）+国家级试验室；技术服务占92%、毛利46%、净利率23%高于华测/广电；ROE由8%单向升至14%。「双寡头」应改为「六家之一」。,data/interim/moat_audit_2026-09-07/batch_11_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/601965_中国汽研/README.md ; docs/peer-group-calibration/a-share-other-professional-services.md ; https://pdf.dfcfw.com/pdf/H3_AP202210251579454258_1.pdf ; 东财 F10 经营分析/核心题材（emweb.securities.eastmoney.com/PC_HSF10，2026H1 经营评述与 2025 分部） ; 东财研报库 601965 2026-04~09（东吴/中邮/爱建/山西）,,none_recommendation_only
603067,振华股份,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,全球最大铬盐生产商，2024 产量 26 万吨占全球产能 26%；重金属环保准入使国内近十年无新进入者与新项目，属法律锁＋循环工艺成本位；2021-25 ROE 15.7-19.1% 穿越化工下行，2015-20 平庸有整合前结构原因。,data/interim/moat_audit_2026-09-07/batch_08_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/603067_振华股份/README.md ; data/archive/completed-queues/evidence_review_log.md ; https://file.finance.qq.com/finance/hs/pdf/2025/04/29/7d34827a24cc11f080b3fa163e39923a.pdf ; https://finance.sina.com.cn/wm/2026-05-04/doc-inhwtrnc0473109.shtml ; https://www.nbd.com.cn/articles/2025-04-27/3853909.html,,none_recommendation_only
603129,春风动力,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,全球全地形车份额超 15%、欧洲第一逾十年、占中国同类出口 74%；国内大排量摩托份额 36%；海外经销网络与品牌口碑 15 年沉淀，涛涛/隆鑫未能复制；十年 ROE 中位 21.7%。品牌渠道锁但同业 3-5 年追不上。,data/interim/moat_audit_2026-09-07/batch_08_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/603129_春风动力/README.md ; data/archive/completed-queues/evidence_review_log.md ; https://news.qq.com/rain/a/20260416A06HNN00 ; https://www.huaon.com/channel/trend/1074830.html ; http://basic.10jqka.com.cn/603129/operate.html,,none_recommendation_only
603156,养元饮品,worth_attention,维持关注，弱增长观察,medium,核桃乳品类萎缩影响增长与估值，但旧证据未显示六个核桃品牌被同类产品替代；不能仅以销量下降移出。,同品类份额、实际售价、渠道库存与费用后回报,prior_record_logic_only,,,维持,核桃乳份额 41%（2020）品类第一，伊利蒙牛复制失败，品类＝品牌心智资本买不到；但六个核桃销量 2018→2025 腰斩、营收 CAGR −5%，守住份额守不住品类；ROE 最低 12.5% 仍在门类中上，2026H1 回升系春节错期。,data/interim/moat_audit_2026-09-07/batch_08_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/603156_养元饮品/README.md ; data/archive/completed-queues/evidence_review_log.md ; https://www.163.com/dy/article/L5JOQSGF05199O51.html ; https://quote.cfi.cn/ybdata.aspx?id=20260427000194 ; docs/peer-group-calibration/a-share-soft-drinks.md,,none_recommendation_only
603195,公牛集团,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,转换器/墙开/充电桩天猫销量第一，百万级终端与安全心智，小米得力十年进攻未撼动份额；十年 ROE 最低 24.9%、门类分位最低 88，毛利稳定 40%+，定价权与超额回报均已兑现。,data/interim/moat_audit_2026-09-07/batch_08_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/603195_公牛集团/README.md ; data/archive/completed-queues/evidence_review_log.md ; http://static.cninfo.com.cn/finalpage/2025-04-25/1223284030.PDF ; https://paper.cnstock.com/html/2025-08/27/content_2110455.htm,,none_recommendation_only
603259,药明康德,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,载体=全球最大CRDMO一体化平台+分子跟随锁定：在手订单664亿(+25%)、TIDES 113.7亿(+96%)、ROE中位19%分位88。载体未损，但生物安全法案2025-12成法、公司2026-06入1260H名单，侵蚀升为高。,data/interim/moat_audit_2026-09-07/batch_11_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/603259_药明康德/README.md ; docs/peer-group-calibration/a-share-cxo.md ; https://www.ropesgray.com/en/insights/alerts/2026/01/biosecure-act-enacted ; https://www.hklaw.com/en/insights/publications/2026/06/wuxi-apptec-added-to-dows-1260h-list,,none_recommendation_only
603279,景津装备,worth_attention,维持关注，检查成本优势,medium,压滤机降价与毛利承压须追踪；若对手更弱且规模制造成本差仍在，降价不能单独证明壁垒失效。,与兴源等同规格产品的毛利/现金成本差及现金回款,prior_record_logic_only,,,维持,压滤机产销全球第一 20 年、份额 40%+、自制率 95%，第二梯队兴源环境连年亏损，成本位使降价期仍盈利；十年 ROE 中位 17%。但 2025 主动降价致核心毛利 −6.8pt，规模锁守份额不守价格。,data/interim/moat_audit_2026-09-07/batch_08_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/603279_景津装备/README.md ; data/archive/completed-queues/evidence_review_log.md ; https://pdf.dfcfw.com/pdf/H3_AP202603261820772648_1.pdf ; https://finance.sina.com.cn/cj/2026-05-22/doc-inhyumqm7667369.shtml ; data/raw/financials/2018-12-31.csv..2025-12-31.csv（兴源环境 300266 ROE）,,none_recommendation_only
603288,海天味业,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,连续 28 年中国最大调味品企业，酱油份额 12.6% 为第二名三倍，营收为中炬＋千禾之和的三倍；零添加舆情后 2024-25 份额与增长恢复而千禾双降；十年 ROE 最低 19.6%，渠道＋品牌锁已验证。,data/interim/moat_audit_2026-09-07/batch_08_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/603288_海天味业/README.md ; data/archive/completed-queues/evidence_review_log.md ; https://finance.cnr.cn/zbtj/20250611/t20250611_527205957.shtml ; https://www.thepaper.cn/newsDetail_forward_27429270 ; docs/peer-group-calibration/a-share-condiments.md,,none_recommendation_only
603338,浙江鼎力,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,Access20 前十（2023 第五）、海外收入占 82%，美欧双反取得最低税率，全系列电动化与租赁商准入记录十年沉淀；中联临工星邦进入五年仅夺国内份额，鼎力 ROE 最低仍 16.8%、毛利 33.6%。锁海外与利润率未锁价格。,data/interim/moat_audit_2026-09-07/batch_08_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/603338_浙江鼎力/README.md ; http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-4/2026-04-17/12099525.PDF ; https://finance.sina.com.cn/tech/roll/2025-05-16/doc-inewueca6087928.shtml ; data/raw/financials/2022-12-31.csv..2025-12-31.csv（中联重科 000157 ROE）,,none_recommendation_only
603369,今世缘,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,江苏白酒第二、国缘次高端卡位，省内渠道 20 年沉淀，洋河以更多资源未守住省内、2025 ROE 塌至 4.6% 而今世缘 16.4%；十年 ROE 最低 16.4%、毛利 75%。首个下行期特A+ −13% 显示定价权受价格带收缩制约。,data/interim/moat_audit_2026-09-07/batch_08_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/603369_今世缘/README.md ; https://www.bjnews.com.cn/detail/1787038657169474.html ; http://industry.caijing.com.cn/20260817/5177618.shtml ; https://finance.sina.com.cn/jjxw/2026-04-29/doc-inhwcqxn6774506.shtml ; docs/peer-group-calibration/a-share-baijiu.md ; data/raw/financials/2024-12-31.csv..2025-12-31.csv（洋河 002304/古井 000596/迎驾 603198 ROE）,,none_recommendation_only
603501,豪威集团,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,CIS 全球三寡头，车载 CIS 全球第一（2024 市占 32.9%）；像素 IP 与车规认证生态二十年，安森美退守；ROE 2020-21 达 29-33%、底部仍正；2026H1 利润 −40% 系存储扰动与代理占比，非份额流失。,data/interim/moat_audit_2026-09-07/batch_08_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/603501_豪威集团/README.md ; data/archive/completed-queues/evidence_review_log.md ; https://finance.sina.com.cn/tech/roll/2025-11-05/doc-infwhkse9657461.shtml ; https://www.ithome.com/0/993/693.htm ; https://www.tmtpost.com/nictation/7972171.html ; data/raw/financials/2020-12-31.csv..2025-12-31.csv（思特威 688213/格科微 688728 ROE）,,none_recommendation_only
603505,金石资源,worth_attention,维持关注，需修正强度表述,medium,萤石矿权与项目工艺有不可替代要素，综合毛利下降需拆分外购/伴生矿/氟化工业务；不能用矿石吨数直接充当 CaF2 品位后的经济储量。,资源品位与可采储量、各矿成本、伴生矿项目归属利润,prior_record_logic_only,,,维持,"载体为萤石采矿权（战略性矿产）与国内第一储量（2,700万吨矿石），法律锁叠加物理锁；十年ROE中位17.6%、8年≥15%，复制测试通过。毛利47%→18%系低毛利AHF/伴生矿占比上升与技改期外购，载体未破，列高侵蚀。",http://dataclouds.cninfo.com.cn/shgonggao/hsomarket/2026/20260422/f0f106825e7940c8a61eb04489a6f0d1.PDF ; https://stock.stockstar.com/notice/SN2026042200054645.shtml ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; docs/peer-group-calibration/a-share-fluorochemicals.md ; data/companies/603505_金石资源/README.md,,none_recommendation_only
603508,思维列控,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,LKJ 列控须主管部门资质与 CRCC 认证，合格供应商仅 3 家，公司份额超 49%；毛利 67.6%、净利率 36%；ROE 中位 9.3 系零负债现金冗余与并购商誉摊薄，2021-25 逐年升且每年高于时代电气/通号。,data/interim/moat_audit_2026-09-07/batch_08_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/603508_思维列控/README.md ; https://static.cninfo.com.cn/finalpage/2025-04-12/1223072290.pdf ; https://stockmc.xueqiu.com/202508/603508_20250806_ZHKT.pdf ; docs/peer-group-calibration/a-share-industry-application-software.md ; data/raw/financials/2021-12-31.csv..2025-12-31.csv（时代电气 688187/中国通号 688009/交控科技 688015 ROE）,,none_recommendation_only
603529,爱玛科技,worth_attention,维持关注，高端份额分开看,medium,大众两轮车渠道/规模与九号高端定位不同。九号增长不直接证明爱玛渠道失效；核验整体份额时不能把一个季度零售口径当全年销量口径。,同价位渠道终端效率、单车经营利润与高端新品回报,prior_record_logic_only,,,维持,电动两轮车双寡头，2025 份额 19.4% 第二、2026Q1 零售份额 24.9% 反超雅迪，CR3 超七成且新国标加速集中；3 万终端与规模成本使九号十年只切走高端 6.9%；十年 ROE 最低 17.5%、门类分位 96。,data/interim/moat_audit_2026-09-07/batch_08_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/603529_爱玛科技/README.md ; data/archive/completed-queues/evidence_review_log.md ; https://ebike.zol.com.cn/1118/11181252.html ; https://www.163.com/dy/article/KIB6BIOA0552NRFQ.html ; https://finance.sina.cn/2026-05-09/detail-inhxhuvf3552501.d.html,,none_recommendation_only
603596,DR伯特利,worth_attention,维持关注，定点延续跟踪,medium,制动系统安全验证和平台定点有锁定价值，同驭/利氪入场是侵蚀；需实证同平台替换并侵蚀经济性才足以移出。,One-Box 同平台竞争、量产可靠性及续代定点份额,prior_record_logic_only,,,维持,ASIL-D 制动件定点验证 3-5 年；国内首家量产 One-Box、累计近 200 万台，国产份额 38% 中居首；营收四年 3.4 倍而 ROE 稳 16-19% 高于拓普。但同驭/利氪 3 年内量产、毛利单调下行，锁插槽不锁价格。,data/interim/moat_audit_2026-09-07/batch_08_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/603596_伯特利/README.md ; https://news.qq.com/rain/a/20250802A04USS00 ; https://m.gelonghui.com/p/2132698 ; http://basic.10jqka.com.cn/603596/operate.html ; docs/peer-group-calibration/a-share-auto-parts.md ; data/raw/financials/2021-12-31.csv..2025-12-31.csv（拓普 601689/德赛 002920 ROE）,,none_recommendation_only
603606,东方电缆,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,高压海缆三寡头：220kV+ 东缆+中天约 70%、330kV+ CR3 100%，新进入者多年只拿到低压段，业绩背书+码头岸线+敷设船使替代客观困难；景气退潮后 ROE 仍 15-17% 高于中天/亨通。复制测试通过。,data/interim/moat_audit_2026-09-07/PROTOCOL.md ; data/interim/moat_audit_2026-09-07/batch_09_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/603606_东方电缆/README.md ; docs/peer-group-calibration/a-share-wire-cable.md ; https://www.chinabaogao.com/detail/735209.html ; https://caifuhao.eastmoney.com/news/20260315114222733789760 ; https://www.chyxx.com/industry/1261967.html,,none_recommendation_only
603806,福斯特,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,成本+规模载体：全球份额 50%+ 十年未失，第二名不足其 1/4；2024-25 行业至暗期同业海优/赛伍亏损而公司仍盈利，一体化厂自建胶膜多已退出，复制已被尝试且失败。ROE 谷底 4.7% 有明确周期原因。,data/interim/moat_audit_2026-09-07/PROTOCOL.md ; data/interim/moat_audit_2026-09-07/batch_09_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/603806_福斯特/README.md ; docs/peer-group-calibration/a-share-solar.md ; data/archive/completed-queues/evidence_review_log.md ; https://www.jiemian.com/article/14228526.html ; https://finance.sina.com.cn/wm/2026-05-09/doc-inhxhcxp3786432.shtml ; https://news.qq.com/rain/a/20250510A014RZ00,,none_recommendation_only
603855,华荣股份,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,认证锁：2400 余项防爆证书须逐证型式试验、目录重建以十年计，国内份额约第二名 3 倍、全球第三；缩量期毛利率反升至 56.5% 证明定价权未削弱；十年 ROE 中位 17.5%、7 年≥15%。证书保护广度而非单客户插槽，故 L2。,data/interim/moat_audit_2026-09-07/PROTOCOL.md ; data/interim/moat_audit_2026-09-07/batch_09_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/603855_华荣股份/README.md ; docs/peer-group-calibration/a-share-other-special-machinery.md ; https://www.cs.com.cn/ssgs/gsxw/202205/t20220506_6266820.html ; https://finance.sina.com.cn/stock/relnews/cn/2025-01-10/doc-ineenxxt5986557.shtml ; https://www.chinabaogao.com/detail/576326.html,,none_recommendation_only
603993,洛阳钼业,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,载体为TFM/KFM世界级铜钴矿（铜储量789万吨、品位2.84-2.91%，钴产量全球第一），副产钴压低成本，三要素齐备；十年ROE中位11.7%系收购建设投入期与2022-23出口暂停，铜产量29→74万吨为结构抬升，复制测试通过。,https://www.cmoc.com/html/2026/News_0115/384.html ; https://m.jiemian.com/article/10971659.html ; https://www.chnfund.com/article/AR2023071909462355558397 ; https://www.stcn.com/article/detail/1084216.html ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; docs/peer-group-calibration/a-share-strategic-resources.md ; data/companies/603993_洛阳钼业/README.md,,none_recommendation_only
605117,德业股份,worth_attention,维持关注，渠道可复制性跟踪,medium,新兴市场渠道与产品适配较软，旧资料显示的周期内盈利差仍有支持；不能仅因渠道不排他移出，也不能拿高 ROE 免除竞品检验。,同地区同代储能逆变器利润差、售后粘性和客户流失,prior_record_logic_only,,,维持,载体为新兴市场户储的渠道先发+产品定义（南非户储逆变器第一、2023 份额 50%+，覆盖 100 余国）。同业在同一周期内已尝试复制而回报崩塌，德业十年 ROE 最低 29%，属已转化的超额回报；载体软、侵蚀高，留 L2。,data/interim/moat_audit_2026-09-07/PROTOCOL.md ; data/interim/moat_audit_2026-09-07/batch_09_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/605117_德业股份/README.md ; docs/peer-group-calibration/a-share-other-home-appliances.md ; data/interim/valuation_evidence/605117.json ; http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-4/2026-04-10/12072631.PDF ; https://www.mrjjxw.com/articles/2024-12-23/3696515.html ; https://www.vzkoo.com/read/20250423e9f712640826ec9d711ac403.html,,none_recommendation_only
605305,中际联合,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,认证+装机绑定的细分垄断：国内风电升降设备约 70%、免爬器国际近 100%，营收为最强对手 Alimak 2.4 倍；安全认证与整机厂准入需多年，市场小抑制新进入。ROE 谷底 7% 有募资摊薄与价格战原因，2025 回到 19%。,data/interim/moat_audit_2026-09-07/PROTOCOL.md ; data/interim/moat_audit_2026-09-07/batch_09_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/605305_中际联合/README.md ; docs/peer-group-calibration/a-share-other-general-machinery.md ; data/archive/completed-queues/evidence_review_log.md ; https://stockmc.xueqiu.com/202604/605305_20260415_PR0T.pdf ; http://m.10jqka.com.cn/sn/20250423/51784499.shtml ; https://pdf.dfcfw.com/pdf/H3_AP202403251628068698_1.pdf,,none_recommendation_only
605499,东鹏饮料,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,品类心智+450 万终端渠道：能量饮料销量份额 51.6%、销售额 38.3% 双第一，红牛/乐虎/魔爪多年进攻未撼动；九年 ROE 最低 22%、中位 43%，超额回报已转化。品牌渠道锁但份额仍在扩张，复制测试通过。,data/interim/moat_audit_2026-09-07/PROTOCOL.md ; data/interim/moat_audit_2026-09-07/batch_09_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/605499_东鹏饮料/README.md ; docs/peer-group-calibration/a-share-soft-drinks.md ; data/archive/completed-queues/evidence_review_log.md ; https://static.cninfo.com.cn/finalpage/2026-03-31/1225063447.PDF ; https://news.pedaily.cn/20260401/126904.shtml ; https://finance.sina.com.cn/stock/relnews/cn/2026-03-31/doc-inhswicy5736758.shtml,,none_recommendation_only
688008,澜起科技,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,JEDEC 标准参与+逐代服务器/原厂认证：全球内存接口三寡头、市占近 40%，二十年仅存两三家，资金买不到标准席位与认证历史。ROE 中位 14% 系上市后现金占净资产大半，毛利 62% 与净现金证明定价权。,data/interim/moat_audit_2026-09-07/PROTOCOL.md ; data/interim/moat_audit_2026-09-07/batch_09_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/688008_澜起科技/README.md ; docs/peer-group-calibration/a-share-electronic-equipment-manufacturing.md ; data/processed/a_share_company_triage_reviews.csv,,none_recommendation_only
688012,中微公司,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,认证锁：刻蚀设备须逐节点产线验证 2-3 年，CCP/ICP 已用于 65nm-3nm 并进入台积电先进制程，全球仅三巨头+国产两家。八年 ROE 从未≥15% 是硬伤，但研发占营收 30%、募资现金拖低分母。,data/interim/moat_audit_2026-09-07/PROTOCOL.md ; data/interim/moat_audit_2026-09-07/batch_09_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/688012_中微公司/README.md ; docs/peer-group-calibration/a-share-semiconductor-equipment.md ; data/archive/completed-queues/evidence_review_log.md ; https://finance.sina.com.cn/stock/relnews/cn/2026-04-02/doc-inhsztwe2300695.shtml,,none_recommendation_only
688018,乐鑫科技,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,Wi-Fi MCU 出货全球第一连续七年（TSR），ESP-IDF 开发者生态构成迁移成本，资金买不到社区代码资产；毛利 46.6% 与 2024-25 ROE 17% 证明生态已转化为定价；2020-23 低谷有投入期解释。,data/interim/moat_audit_2026-09-07/batch_01_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/688018_乐鑫科技/README.md ; docs/peer-group-calibration/a-share-integrated-circuit.md ; https://finance.sina.com.cn/roll/2025-09-08/doc-infptqvn7767495.shtml ; https://finance.sina.com.cn/stock/relnews/cn/2025-03-27/doc-inerceue3743435.shtml,,none_recommendation_only
